Rod-and-frame experiment by Bart Alberts and Wim Verhagen, Sensorimotorlab Nijmegen 
Rod-and-frame task: a rod-and-frame stimulus is presented, and the participant has to indicate whether the rod is tilted counterclockwise (left arrow key, response=-1) or clockwise (right arrow key, response=1) with respect to the gravitational vertical.

subjectNr = 6;
nRepetitions = 10;
condition = tilt30;
location = v;
expDate = 2016_Feb_29_1008;
viewDistance_cm = 57;
15.0 0.0 1.0 0.32
0.0 2.0 1.0 0.45
15.0 -8.0 -1.0 0.83
20.0 0.0 1.0 0.43
-45.0 7.0 1.0 0.39
35.0 0.0 1.0 0.52
-25.0 -3.0 1.0 0.49
10.0 -13.0 -1.0 0.53
-45.0 -8.0 -1.0 0.43
40.0 -8.0 -1.0 0.40
-40.0 2.0 1.0 0.65
40.0 2.0 1.0 0.43
0.0 -3.0 1.0 0.56
35.0 -3.0 -1.0 0.61
-5.0 7.0 1.0 0.46
25.0 7.0 1.0 0.51
-15.0 12.0 1.0 0.42
-20.0 0.0 1.0 0.51
30.0 2.0 1.0 0.47
40.0 12.0 1.0 0.37
0.0 17.0 1.0 0.42
5.0 -8.0 1.0 0.75
5.0 7.0 1.0 0.42
-10.0 -8.0 1.0 0.37
-45.0 12.0 1.0 0.34
35.0 -13.0 -1.0 0.96
-10.0 -13.0 1.0 0.27
-10.0 -3.0 1.0 0.46
-45.0 2.0 1.0 0.38
40.0 12.0 1.0 0.47
-25.0 -8.0 1.0 0.29
-5.0 4.0 1.0 0.37
5.0 -13.0 1.0 0.51
-45.0 17.0 1.0 0.43
-40.0 4.0 1.0 0.46
30.0 12.0 1.0 0.53
5.0 -3.0 1.0 0.44
-40.0 -13.0 -1.0 0.49
30.0 0.0 1.0 0.38
-25.0 7.0 1.0 0.36
35.0 0.0 1.0 0.64
-20.0 0.0 1.0 0.32
-25.0 12.0 1.0 0.35
-30.0 4.0 1.0 0.32
35.0 -3.0 1.0 0.37
-10.0 17.0 1.0 0.36
15.0 0.0 1.0 0.33
-25.0 17.0 1.0 0.36
15.0 -8.0 -1.0 0.46
15.0 2.0 1.0 0.39
20.0 -13.0 -1.0 0.35
-40.0 0.0 1.0 0.33
0.0 -13.0 -1.0 0.59
-15.0 -8.0 1.0 0.42
-35.0 2.0 1.0 0.67
-30.0 2.0 1.0 0.85
25.0 -8.0 -1.0 0.46
-5.0 12.0 1.0 0.39
-35.0 -13.0 -1.0 0.46
10.0 -8.0 1.0 0.31
5.0 12.0 1.0 0.46
0.0 0.0 1.0 0.53
-25.0 -3.0 1.0 0.65
-20.0 7.0 1.0 0.40
-10.0 7.0 1.0 0.37
-30.0 7.0 1.0 0.34
40.0 17.0 1.0 0.33
25.0 -13.0 -1.0 0.58
20.0 2.0 1.0 0.39
20.0 17.0 1.0 0.39
-45.0 -13.0 1.0 0.52
-30.0 -8.0 1.0 0.52
25.0 0.0 1.0 0.40
15.0 17.0 1.0 0.35
-15.0 -13.0 -1.0 0.81
10.0 4.0 1.0 0.36
-30.0 17.0 1.0 0.38
-35.0 0.0 1.0 0.50
40.0 7.0 1.0 0.43
35.0 12.0 1.0 0.35
10.0 12.0 1.0 0.40
30.0 -13.0 -1.0 0.78
-15.0 17.0 1.0 0.40
-5.0 -3.0 1.0 0.98
15.0 -13.0 -1.0 0.57
-40.0 2.0 1.0 0.49
-20.0 -3.0 1.0 0.41
-30.0 12.0 1.0 0.52
-10.0 4.0 1.0 0.49
30.0 17.0 1.0 0.51
-25.0 4.0 1.0 0.50
10.0 17.0 1.0 0.39
-10.0 2.0 1.0 0.33
-5.0 17.0 1.0 0.38
-45.0 -3.0 1.0 0.36
-45.0 -8.0 -1.0 0.47
0.0 2.0 -1.0 0.68
-35.0 -3.0 -1.0 0.70
-25.0 -13.0 1.0 1.19
10.0 2.0 1.0 0.43
-30.0 0.0 1.0 0.37
5.0 2.0 1.0 0.41
25.0 7.0 1.0 0.47
10.0 7.0 1.0 0.43
0.0 7.0 1.0 0.37
0.0 -8.0 -1.0 0.94
25.0 4.0 1.0 0.40
-35.0 -8.0 -1.0 0.75
40.0 0.0 -1.0 0.72
25.0 2.0 -1.0 0.51
-25.0 2.0 1.0 0.40
-5.0 7.0 1.0 0.37
40.0 -13.0 -1.0 0.77
-40.0 -3.0 1.0 0.40
0.0 4.0 1.0 0.42
30.0 -8.0 -1.0 0.63
35.0 7.0 1.0 0.44
20.0 12.0 1.0 0.48
20.0 7.0 1.0 0.60
5.0 0.0 1.0 0.39
30.0 2.0 1.0 0.56
-10.0 12.0 1.0 0.42
40.0 2.0 1.0 0.40
30.0 4.0 1.0 0.37
30.0 7.0 1.0 0.43
35.0 4.0 1.0 0.44
-10.0 0.0 1.0 0.70
-40.0 7.0 1.0 0.48
-15.0 0.0 1.0 0.56
-15.0 12.0 1.0 0.41
-15.0 4.0 1.0 0.37
40.0 4.0 1.0 0.35
0.0 12.0 1.0 0.43
-15.0 2.0 1.0 0.56
35.0 2.0 1.0 0.43
10.0 -3.0 1.0 0.37
-20.0 -13.0 -1.0 0.46
-30.0 -3.0 1.0 0.44
-35.0 4.0 1.0 0.41
20.0 -3.0 1.0 0.47
-40.0 12.0 1.0 0.48
10.0 -13.0 -1.0 0.60
20.0 0.0 1.0 0.58
-20.0 2.0 1.0 0.70
25.0 -3.0 -1.0 0.64
15.0 -3.0 -1.0 0.59
40.0 -8.0 -1.0 0.51
15.0 12.0 1.0 0.46
-15.0 -3.0 1.0 0.85
0.0 -3.0 -1.0 0.77
-35.0 12.0 1.0 0.43
15.0 7.0 1.0 0.51
-45.0 0.0 1.0 0.58
15.0 4.0 1.0 0.46
-20.0 12.0 1.0 0.93
-30.0 -13.0 1.0 0.73
-35.0 17.0 1.0 0.44
30.0 -3.0 -1.0 0.49
-15.0 7.0 1.0 0.45
-5.0 -13.0 -1.0 0.45
-35.0 7.0 1.0 0.44
-40.0 -8.0 -1.0 0.44
20.0 -8.0 -1.0 0.44
-40.0 17.0 1.0 0.46
-20.0 4.0 1.0 0.45
-5.0 -8.0 -1.0 0.56
25.0 12.0 1.0 0.48
10.0 0.0 1.0 0.83
5.0 17.0 1.0 0.39
35.0 17.0 1.0 0.36
5.0 4.0 1.0 0.68
-25.0 0.0 1.0 0.43
25.0 17.0 1.0 0.44
35.0 -8.0 -1.0 0.65
-45.0 7.0 1.0 0.36
-20.0 -8.0 -1.0 0.48
40.0 -3.0 -1.0 0.42
-5.0 2.0 1.0 0.68
-45.0 4.0 1.0 0.58
20.0 4.0 1.0 0.45
-20.0 17.0 1.0 0.40
-5.0 0.0 -1.0 1.73
-45.0 2.0 1.0 1.14
-35.0 7.0 -1.0 0.96
10.0 -8.0 -1.0 0.59
35.0 12.0 1.0 0.49
0.0 17.0 1.0 0.44
30.0 17.0 1.0 0.39
-15.0 17.0 1.0 0.57
-35.0 -13.0 -1.0 0.41
-40.0 -8.0 -1.0 0.41
20.0 17.0 1.0 0.35
-25.0 -13.0 -1.0 0.45
25.0 -13.0 -1.0 0.41
20.0 12.0 1.0 0.43
-25.0 2.0 -1.0 0.52
25.0 0.0 -1.0 0.48
-5.0 17.0 1.0 0.37
40.0 2.0 -1.0 0.39
30.0 -13.0 -1.0 0.36
5.0 0.0 -1.0 0.43
15.0 17.0 1.0 0.42
0.0 -3.0 -1.0 0.42
-15.0 4.0 -1.0 0.61
30.0 12.0 1.0 0.42
40.0 12.0 1.0 0.35
30.0 7.0 1.0 0.44
0.0 0.0 -1.0 0.34
0.0 -13.0 -1.0 0.37
10.0 -3.0 -1.0 0.39
15.0 12.0 1.0 0.49
-20.0 12.0 1.0 0.39
5.0 7.0 -1.0 1.15
-30.0 17.0 1.0 0.41
-45.0 -8.0 -1.0 0.43
20.0 -8.0 -1.0 0.46
40.0 17.0 1.0 0.41
0.0 2.0 -1.0 0.45
10.0 4.0 1.0 0.43
-45.0 7.0 1.0 0.62
15.0 -8.0 -1.0 0.44
35.0 7.0 1.0 0.53
-5.0 7.0 1.0 0.78
-25.0 -3.0 -1.0 0.47
20.0 -13.0 -1.0 0.49
-35.0 -3.0 -1.0 0.42
-10.0 0.0 -1.0 0.39
10.0 2.0 -1.0 0.54
-10.0 17.0 1.0 0.42
20.0 -3.0 -1.0 0.42
-30.0 4.0 -1.0 0.48
-20.0 -3.0 -1.0 0.63
-25.0 12.0 1.0 0.47
-30.0 -3.0 -1.0 0.52
-45.0 4.0 1.0 0.59
-40.0 -13.0 -1.0 0.37
35.0 17.0 1.0 0.42
-5.0 -3.0 -1.0 0.45
-30.0 7.0 1.0 1.27
-30.0 -8.0 -1.0 0.93
35.0 -3.0 -1.0 0.53
0.0 12.0 1.0 0.49
-10.0 -8.0 -1.0 0.34
5.0 4.0 1.0 0.71
25.0 2.0 -1.0 0.56
-10.0 -13.0 -1.0 0.43
-45.0 0.0 -1.0 0.59
-25.0 0.0 -1.0 0.38
-20.0 17.0 1.0 0.55
-25.0 7.0 1.0 0.77
-45.0 -13.0 -1.0 0.36
10.0 7.0 1.0 0.73
-20.0 0.0 -1.0 0.48
-40.0 2.0 -1.0 0.41
25.0 7.0 1.0 0.88
0.0 4.0 1.0 0.79
30.0 4.0 1.0 0.50
-45.0 -3.0 -1.0 0.46
25.0 -8.0 -1.0 0.46
30.0 2.0 -1.0 0.83
15.0 -13.0 -1.0 0.44
-25.0 17.0 1.0 0.45
0.0 -8.0 -1.0 0.52
-15.0 0.0 -1.0 0.39
-20.0 2.0 1.0 0.32
15.0 2.0 -1.0 0.80
-40.0 7.0 1.0 0.54
35.0 4.0 1.0 0.51
5.0 2.0 1.0 0.69
-45.0 12.0 1.0 0.68
5.0 12.0 1.0 0.46
-35.0 17.0 1.0 0.47
-25.0 -8.0 -1.0 0.60
-15.0 -13.0 -1.0 0.32
-10.0 -3.0 -1.0 0.34
-45.0 17.0 1.0 0.67
-10.0 7.0 1.0 0.40
-20.0 4.0 1.0 0.36
25.0 4.0 1.0 0.76
0.0 7.0 1.0 0.41
15.0 0.0 -1.0 0.45
40.0 4.0 -1.0 0.38
-35.0 -8.0 -1.0 0.40
30.0 0.0 -1.0 0.39
-40.0 -3.0 -1.0 0.35
-35.0 4.0 -1.0 0.35
-35.0 12.0 1.0 0.50
-40.0 12.0 1.0 0.50
-30.0 2.0 -1.0 0.58
-15.0 -8.0 -1.0 0.41
20.0 4.0 -1.0 0.57
-35.0 0.0 -1.0 0.46
10.0 12.0 1.0 0.44
-40.0 17.0 1.0 0.38
35.0 0.0 -1.0 0.57
-40.0 4.0 -1.0 0.43
-5.0 4.0 1.0 0.49
15.0 7.0 1.0 0.42
-15.0 12.0 1.0 0.36
40.0 -8.0 -1.0 0.43
30.0 -8.0 -1.0 0.42
10.0 0.0 1.0 0.79
25.0 17.0 1.0 0.61
-30.0 0.0 1.0 0.45
5.0 -3.0 -1.0 0.78
-10.0 4.0 -1.0 0.74
-15.0 7.0 1.0 0.38
40.0 0.0 1.0 0.56
-20.0 -8.0 -1.0 0.46
-20.0 -13.0 -1.0 0.39
15.0 -3.0 -1.0 0.44
10.0 17.0 1.0 0.49
40.0 7.0 1.0 0.41
40.0 -3.0 1.0 0.70
35.0 -8.0 1.0 0.59
-15.0 -3.0 1.0 0.68
25.0 12.0 1.0 0.48
35.0 -13.0 -1.0 0.41
-5.0 0.0 1.0 0.74
-25.0 4.0 1.0 0.44
10.0 -13.0 -1.0 0.39
15.0 4.0 1.0 0.60
5.0 -8.0 -1.0 0.41
25.0 -3.0 -1.0 0.57
20.0 7.0 1.0 0.46
-5.0 2.0 1.0 0.43
-5.0 -13.0 -1.0 0.33
20.0 2.0 1.0 0.52
-20.0 7.0 1.0 0.34
35.0 2.0 1.0 0.81
-10.0 12.0 1.0 0.37
-5.0 12.0 1.0 0.35
5.0 -13.0 -1.0 0.51
-15.0 2.0 -1.0 0.57
20.0 0.0 -1.0 0.49
-5.0 -8.0 -1.0 0.40
40.0 -13.0 -1.0 0.37
30.0 -3.0 -1.0 0.45
-10.0 2.0 -1.0 0.38
-40.0 0.0 -1.0 0.43
-30.0 -13.0 -1.0 0.44
-30.0 12.0 1.0 0.48
5.0 17.0 1.0 0.50
-35.0 2.0 -1.0 0.76
-15.0 -13.0 -1.0 0.46
-10.0 4.0 1.0 0.86
20.0 -13.0 -1.0 0.47
-15.0 0.0 1.0 0.60
30.0 17.0 1.0 0.37
35.0 17.0 1.0 0.30
35.0 12.0 1.0 0.53
15.0 17.0 1.0 0.35
-40.0 7.0 1.0 0.58
-25.0 -3.0 1.0 0.36
15.0 12.0 1.0 0.37
10.0 7.0 1.0 0.38
25.0 0.0 1.0 0.35
30.0 -13.0 -1.0 0.62
-15.0 -8.0 1.0 0.48
40.0 2.0 1.0 0.40
15.0 0.0 1.0 0.62
20.0 0.0 1.0 0.49
-40.0 0.0 1.0 0.41
-15.0 7.0 1.0 0.98
-45.0 2.0 1.0 0.48
5.0 -8.0 1.0 0.34
35.0 -3.0 1.0 0.50
25.0 -3.0 1.0 1.02
-30.0 -13.0 -1.0 0.58
30.0 2.0 1.0 0.66
-20.0 0.0 1.0 0.48
-10.0 -8.0 -1.0 0.55
-45.0 -3.0 -1.0 0.49
35.0 -8.0 -1.0 0.42
-40.0 12.0 1.0 0.47
-20.0 -13.0 -1.0 0.54
15.0 -3.0 -1.0 0.42
-40.0 -8.0 -1.0 0.41
-35.0 12.0 1.0 0.40
30.0 7.0 1.0 0.58
-10.0 12.0 1.0 0.55
20.0 2.0 1.0 0.48
25.0 -8.0 1.0 0.32
-40.0 4.0 1.0 0.44
0.0 12.0 1.0 0.41
0.0 4.0 1.0 0.47
20.0 -3.0 1.0 0.71
-35.0 -8.0 1.0 0.80
5.0 4.0 1.0 0.38
15.0 2.0 1.0 0.37
-30.0 4.0 1.0 0.57
-35.0 2.0 1.0 0.38
-40.0 17.0 1.0 0.41
5.0 -13.0 -1.0 0.82
-20.0 4.0 1.0 0.43
-45.0 -8.0 1.0 0.37
10.0 12.0 1.0 0.41
-30.0 12.0 1.0 0.54
5.0 0.0 1.0 0.64
-5.0 0.0 1.0 0.55
10.0 -8.0 -1.0 0.59
30.0 12.0 1.0 0.41
0.0 7.0 1.0 0.48
-20.0 12.0 1.0 0.36
10.0 -3.0 -1.0 0.58
30.0 4.0 1.0 0.50
-45.0 -13.0 -1.0 0.72
20.0 12.0 1.0 0.45
-35.0 -13.0 1.0 0.64
-5.0 -3.0 1.0 0.42
-45.0 12.0 1.0 0.41
-30.0 -3.0 1.0 0.47
25.0 12.0 1.0 0.40
-10.0 0.0 1.0 0.41
-10.0 17.0 1.0 0.35
5.0 7.0 1.0 0.58
40.0 -3.0 1.0 0.39
0.0 2.0 1.0 0.43
-15.0 4.0 1.0 0.41
-40.0 -13.0 1.0 0.92
30.0 0.0 1.0 0.53
-45.0 7.0 1.0 0.46
-15.0 2.0 1.0 0.39
-10.0 -13.0 -1.0 0.78
-5.0 2.0 1.0 0.68
35.0 2.0 1.0 0.40
-30.0 2.0 1.0 0.39
5.0 -3.0 1.0 0.39
15.0 -8.0 -1.0 0.44
10.0 2.0 1.0 0.84
-5.0 7.0 1.0 0.39
-5.0 -8.0 -1.0 0.55
20.0 7.0 1.0 0.44
-25.0 12.0 1.0 0.50
-15.0 12.0 1.0 0.59
-25.0 4.0 1.0 0.39
10.0 17.0 1.0 0.34
-20.0 2.0 1.0 0.30
15.0 -13.0 -1.0 0.50
-35.0 7.0 1.0 0.41
5.0 12.0 1.0 0.45
-25.0 17.0 1.0 0.39
10.0 0.0 1.0 0.75
-15.0 17.0 1.0 0.32
-30.0 -8.0 1.0 0.33
-35.0 4.0 1.0 0.41
-10.0 7.0 1.0 0.43
-25.0 2.0 1.0 0.44
-5.0 -13.0 -1.0 0.50
-5.0 4.0 1.0 0.42
-20.0 17.0 1.0 0.35
-25.0 7.0 1.0 0.47
-10.0 -3.0 1.0 0.66
35.0 4.0 1.0 0.39
10.0 -13.0 -1.0 0.60
25.0 2.0 1.0 0.51
5.0 17.0 1.0 0.46
20.0 4.0 -1.0 0.74
-30.0 7.0 1.0 0.71
15.0 4.0 1.0 0.49
-25.0 0.0 1.0 0.46
0.0 0.0 1.0 0.49
40.0 17.0 1.0 0.67
25.0 -13.0 -1.0 0.57
35.0 0.0 1.0 0.39
40.0 -13.0 -1.0 0.57
5.0 2.0 1.0 0.53
35.0 -13.0 -1.0 0.54
0.0 -3.0 -1.0 0.56
-30.0 0.0 -1.0 0.49
30.0 -8.0 -1.0 0.49
25.0 4.0 -1.0 0.73
40.0 12.0 1.0 0.49
25.0 7.0 1.0 0.52
-20.0 -3.0 1.0 0.50
-15.0 -3.0 1.0 0.41
-10.0 2.0 1.0 0.41
-45.0 17.0 1.0 0.37
-35.0 0.0 1.0 0.33
20.0 -8.0 1.0 0.44
-5.0 17.0 1.0 0.41
-40.0 -3.0 1.0 0.40
-30.0 17.0 1.0 0.51
40.0 4.0 1.0 0.37
15.0 7.0 1.0 0.45
25.0 17.0 1.0 0.45
-40.0 2.0 1.0 0.41
0.0 17.0 1.0 0.38
-45.0 4.0 1.0 0.37
10.0 4.0 1.0 0.35
40.0 7.0 1.0 0.46
0.0 -13.0 -1.0 0.78
20.0 17.0 1.0 0.44
-35.0 -3.0 -1.0 0.61
35.0 7.0 1.0 0.49
30.0 -3.0 1.0 0.64
-35.0 17.0 1.0 0.53
-20.0 -8.0 -1.0 1.21
-25.0 -8.0 -1.0 0.52
-5.0 12.0 1.0 0.59
0.0 -8.0 -1.0 0.61
40.0 0.0 -1.0 0.57
40.0 -8.0 -1.0 0.55
-45.0 0.0 -1.0 0.63
-20.0 7.0 1.0 0.38
-25.0 -13.0 -1.0 0.73
20.0 -13.0 -1.0 0.42
-5.0 -3.0 -1.0 0.99
40.0 -8.0 -1.0 0.43
25.0 -8.0 -1.0 0.35
35.0 12.0 1.0 0.37
-25.0 -13.0 -1.0 0.51
-20.0 -3.0 -1.0 0.44
10.0 -13.0 -1.0 0.44
30.0 -3.0 1.0 0.46
0.0 7.0 1.0 0.49
5.0 7.0 1.0 0.37
-35.0 12.0 1.0 0.46
35.0 0.0 -1.0 0.65
-10.0 17.0 1.0 0.46
30.0 -13.0 1.0 0.40
-5.0 0.0 1.0 0.54
35.0 -8.0 -1.0 1.23
15.0 12.0 1.0 0.40
10.0 -8.0 1.0 0.81
20.0 -3.0 1.0 0.41
-30.0 -8.0 -1.0 0.64
-10.0 2.0 1.0 0.53
15.0 -13.0 -1.0 0.83
10.0 12.0 1.0 0.38
20.0 17.0 1.0 0.43
15.0 17.0 1.0 0.41
-25.0 -3.0 1.0 0.90
-15.0 0.0 1.0 0.94
10.0 -3.0 1.0 0.48
35.0 4.0 1.0 0.44
-45.0 4.0 1.0 0.46
-30.0 17.0 1.0 0.43
40.0 0.0 1.0 0.64
-45.0 2.0 1.0 0.50
-45.0 17.0 1.0 1.03
-10.0 -3.0 -1.0 0.97
0.0 4.0 1.0 0.43
30.0 17.0 1.0 0.46
-15.0 7.0 1.0 0.41
-20.0 7.0 1.0 0.39
-35.0 4.0 1.0 0.39
-25.0 4.0 1.0 0.36
30.0 0.0 1.0 0.38
0.0 -8.0 1.0 0.54
-25.0 17.0 1.0 0.40
30.0 4.0 1.0 0.33
0.0 0.0 1.0 0.43
15.0 2.0 1.0 0.36
5.0 -13.0 -1.0 0.46
5.0 12.0 1.0 0.43
-15.0 4.0 1.0 0.42
10.0 4.0 1.0 0.39
-40.0 4.0 1.0 0.39
20.0 2.0 1.0 1.15
-45.0 12.0 1.0 0.40
-30.0 4.0 1.0 0.67
0.0 -13.0 -1.0 0.52
30.0 2.0 1.0 0.45
40.0 -13.0 -1.0 0.54
-25.0 0.0 1.0 0.64
-30.0 -3.0 1.0 0.41
-5.0 4.0 1.0 0.39
-35.0 0.0 1.0 0.47
-20.0 12.0 1.0 0.40
5.0 17.0 1.0 0.42
10.0 0.0 1.0 0.67
35.0 7.0 1.0 0.38
-10.0 -8.0 -1.0 0.92
-45.0 0.0 1.0 0.69
30.0 12.0 1.0 0.50
40.0 2.0 1.0 0.45
15.0 0.0 1.0 0.48
30.0 7.0 1.0 0.50
-45.0 -3.0 -1.0 0.46
-20.0 -8.0 -1.0 0.47
25.0 2.0 1.0 0.48
40.0 17.0 1.0 0.55
-35.0 2.0 1.0 0.68
-15.0 17.0 1.0 0.44
0.0 2.0 1.0 0.51
-40.0 12.0 1.0 0.46
15.0 4.0 1.0 0.45
-20.0 0.0 1.0 0.42
-40.0 -13.0 1.0 0.63
-35.0 17.0 1.0 0.41
10.0 2.0 1.0 0.46
-5.0 12.0 1.0 0.40
35.0 -3.0 1.0 0.58
10.0 7.0 1.0 0.42
-40.0 -3.0 1.0 0.44
5.0 2.0 1.0 0.62
0.0 12.0 1.0 0.48
25.0 -13.0 -1.0 0.61
25.0 0.0 1.0 0.45
20.0 12.0 1.0 0.44
-20.0 17.0 1.0 0.44
10.0 17.0 1.0 0.36
-5.0 -8.0 1.0 0.84
40.0 4.0 1.0 1.27
35.0 17.0 1.0 1.27
-30.0 0.0 1.0 0.49
15.0 -8.0 -1.0 0.98
-45.0 -13.0 -1.0 0.64
-40.0 17.0 1.0 0.48
20.0 4.0 1.0 0.70
-15.0 -8.0 1.0 0.93
5.0 0.0 1.0 0.54
30.0 -8.0 -1.0 0.75
25.0 7.0 1.0 0.82
-15.0 12.0 1.0 0.52
-20.0 4.0 1.0 0.45
-10.0 -13.0 -1.0 0.63
-35.0 -13.0 -1.0 0.43
-20.0 -13.0 -1.0 0.38
-5.0 2.0 1.0 0.50
25.0 -3.0 -1.0 0.49
15.0 7.0 1.0 0.72
20.0 0.0 1.0 0.54
-40.0 -8.0 -1.0 0.48
20.0 7.0 1.0 0.37
-15.0 -13.0 -1.0 0.56
-15.0 -3.0 1.0 0.44
-45.0 -8.0 -1.0 0.66
-35.0 -8.0 -1.0 0.56
-25.0 12.0 1.0 0.42
25.0 17.0 1.0 0.46
35.0 2.0 1.0 0.68
40.0 -3.0 1.0 0.93
-10.0 7.0 1.0 0.51
-25.0 -8.0 1.0 0.48
-30.0 12.0 1.0 0.45
-25.0 7.0 1.0 0.33
-30.0 -13.0 -1.0 0.59
0.0 17.0 1.0 0.35
-40.0 7.0 1.0 0.35
-5.0 17.0 1.0 0.42
40.0 7.0 1.0 0.35
0.0 -3.0 -1.0 1.07
-45.0 7.0 1.0 0.38
-10.0 12.0 1.0 0.51
-5.0 -13.0 -1.0 0.51
25.0 4.0 1.0 0.45
5.0 4.0 1.0 0.49
-15.0 2.0 1.0 0.93
40.0 12.0 1.0 0.44
-40.0 2.0 1.0 0.71
5.0 -8.0 -1.0 0.54
-30.0 7.0 1.0 0.85
-5.0 7.0 1.0 0.81
-30.0 2.0 -1.0 0.66
-35.0 7.0 1.0 0.55
-10.0 4.0 1.0 0.55
-10.0 0.0 1.0 0.45
-35.0 -3.0 1.0 0.42
-20.0 2.0 1.0 0.43
-25.0 2.0 1.0 0.47
25.0 12.0 1.0 0.49
15.0 -3.0 -1.0 0.51
20.0 -8.0 -1.0 0.38
35.0 -13.0 -1.0 0.53
5.0 -3.0 -1.0 0.61
-40.0 0.0 -1.0 0.35
-25.0 12.0 1.0 1.04
-40.0 7.0 1.0 0.51
-35.0 0.0 -1.0 0.45
-30.0 17.0 1.0 0.43
30.0 -3.0 1.0 0.68
-20.0 12.0 1.0 0.43
-30.0 7.0 1.0 0.41
35.0 2.0 1.0 0.50
10.0 0.0 1.0 0.54
0.0 12.0 1.0 0.59
-40.0 12.0 1.0 0.47
-5.0 17.0 1.0 0.57
0.0 4.0 1.0 0.62
-35.0 -13.0 1.0 1.12
5.0 2.0 1.0 0.41
25.0 17.0 1.0 1.27
-45.0 -8.0 1.0 0.69
-20.0 -3.0 1.0 0.42
-35.0 7.0 1.0 0.50
0.0 2.0 1.0 0.47
-30.0 4.0 1.0 0.45
-40.0 17.0 1.0 0.41
-45.0 -3.0 1.0 0.52
5.0 12.0 1.0 0.40
-5.0 0.0 1.0 0.54
-35.0 -8.0 1.0 0.36
40.0 2.0 1.0 0.38
-35.0 4.0 1.0 0.42
20.0 2.0 1.0 0.49
40.0 17.0 1.0 0.37
-35.0 17.0 1.0 0.37
-35.0 -3.0 1.0 0.49
25.0 2.0 1.0 0.35
30.0 7.0 1.0 0.38
-15.0 12.0 1.0 0.38
20.0 -3.0 -1.0 0.94
0.0 -13.0 -1.0 0.48
25.0 4.0 1.0 0.43
-5.0 4.0 1.0 0.42
15.0 0.0 -1.0 0.44
0.0 17.0 1.0 0.42
10.0 17.0 1.0 0.45
40.0 -13.0 -1.0 0.50
-40.0 2.0 1.0 0.40
20.0 7.0 1.0 0.40
5.0 -8.0 1.0 0.69
-30.0 -13.0 -1.0 0.46
5.0 -3.0 -1.0 0.51
5.0 4.0 1.0 0.45
-25.0 2.0 -1.0 0.43
15.0 7.0 -1.0 0.52
-25.0 17.0 1.0 0.44
35.0 0.0 -1.0 0.66
-45.0 -13.0 -1.0 0.50
-25.0 -8.0 -1.0 0.54
-15.0 -8.0 -1.0 0.56
-10.0 7.0 1.0 0.61
10.0 -8.0 -1.0 0.80
-20.0 0.0 1.0 0.85
-40.0 4.0 1.0 0.51
-20.0 -13.0 -1.0 0.76
20.0 -13.0 -1.0 0.44
-40.0 -13.0 -1.0 0.43
-40.0 0.0 1.0 0.48
10.0 2.0 1.0 0.63
10.0 4.0 1.0 0.64
-25.0 -3.0 1.0 0.46
5.0 0.0 1.0 0.43
-35.0 12.0 1.0 0.51
-10.0 4.0 1.0 0.83
-30.0 -3.0 1.0 0.55
-20.0 -8.0 1.0 0.72
-10.0 -8.0 1.0 0.61
15.0 -3.0 1.0 0.56
-25.0 7.0 1.0 0.44
35.0 7.0 1.0 0.44
25.0 -3.0 1.0 0.64
40.0 -3.0 1.0 0.62
20.0 4.0 1.0 0.46
-10.0 -3.0 1.0 0.61
5.0 7.0 1.0 0.52
30.0 12.0 1.0 0.49
40.0 0.0 1.0 0.36
-10.0 2.0 1.0 0.72
-15.0 7.0 1.0 0.44
-20.0 7.0 1.0 0.41
-30.0 2.0 1.0 0.44
25.0 12.0 1.0 0.53
30.0 4.0 1.0 0.52
-30.0 0.0 1.0 0.45
-20.0 4.0 1.0 0.37
-5.0 -8.0 -1.0 0.72
-5.0 -3.0 -1.0 0.66
0.0 0.0 -1.0 0.43
25.0 0.0 -1.0 0.41
-45.0 7.0 -1.0 0.37
25.0 7.0 1.0 0.72
40.0 12.0 1.0 0.79
0.0 -3.0 -1.0 0.82
35.0 -3.0 -1.0 0.40
-10.0 17.0 1.0 0.64
15.0 17.0 1.0 0.44
15.0 -13.0 -1.0 0.99
-5.0 12.0 1.0 0.64
25.0 -8.0 -1.0 0.57
-10.0 -13.0 -1.0 0.39
-25.0 0.0 -1.0 0.50
-45.0 2.0 -1.0 0.72
15.0 12.0 1.0 0.86
20.0 12.0 -1.0 0.70
-20.0 17.0 1.0 0.49
15.0 4.0 -1.0 0.47
35.0 -13.0 -1.0 0.87
-15.0 4.0 1.0 0.49
40.0 4.0 -1.0 1.15
-5.0 -13.0 1.0 1.41
-5.0 7.0 1.0 0.58
-15.0 17.0 1.0 0.37
15.0 2.0 1.0 0.83
-45.0 12.0 1.0 0.37
-35.0 2.0 1.0 0.54
10.0 -3.0 -1.0 0.58
-40.0 -8.0 -1.0 0.44
-10.0 0.0 1.0 0.86
10.0 12.0 1.0 0.60
-15.0 -3.0 1.0 0.59
-15.0 -13.0 -1.0 0.64
35.0 -8.0 -1.0 0.50
0.0 7.0 1.0 0.55
-20.0 2.0 1.0 0.52
30.0 17.0 1.0 0.52
-40.0 -3.0 -1.0 0.55
20.0 -8.0 -1.0 0.42
-15.0 2.0 1.0 0.42
-45.0 4.0 1.0 0.48
25.0 -13.0 -1.0 0.68
20.0 17.0 1.0 0.65
