Rod-and-frame experiment by Bart Alberts and Wim Verhagen, Sensorimotorlab Nijmegen 
Rod-and-frame task: a rod-and-frame stimulus is presented, and the participant has to indicate whether the rod is tilted counterclockwise (left arrow key, response=-1) or clockwise (right arrow key, response=1) with respect to the gravitational vertical.

subjectNr = 15;
nRepetitions = 10;
condition = tilt30;
location = v;
expDate = 2016_Apr_11_1120;
viewDistance_cm = 57;
5.0 -8.0 -1.0 0.74
-10.0 -13.0 -1.0 0.59
10.0 -8.0 -1.0 0.57
30.0 -13.0 -1.0 0.63
-5.0 -13.0 -1.0 0.64
5.0 17.0 1.0 0.57
-20.0 2.0 1.0 0.44
-15.0 17.0 1.0 0.35
-20.0 17.0 1.0 0.36
-40.0 -3.0 1.0 0.87
-45.0 4.0 1.0 0.86
10.0 7.0 1.0 1.27
15.0 7.0 1.0 0.52
35.0 -8.0 -1.0 2.31
-35.0 4.0 1.0 0.76
-35.0 0.0 1.0 0.67
15.0 4.0 1.0 1.10
-30.0 -13.0 -1.0 0.90
40.0 2.0 1.0 0.68
40.0 4.0 1.0 0.39
-10.0 2.0 1.0 0.42
10.0 12.0 1.0 0.64
30.0 7.0 1.0 0.69
0.0 7.0 1.0 0.51
20.0 -13.0 -1.0 0.90
-20.0 0.0 1.0 0.71
35.0 2.0 1.0 0.98
20.0 0.0 1.0 1.06
15.0 2.0 1.0 0.58
-15.0 2.0 1.0 0.48
-45.0 4.0 1.0 0.46
10.0 -3.0 -1.0 0.70
-15.0 7.0 1.0 0.74
5.0 17.0 1.0 0.53
40.0 0.0 -1.0 1.87
30.0 7.0 1.0 0.88
5.0 7.0 1.0 0.67
20.0 -8.0 -1.0 1.60
-20.0 7.0 1.0 0.63
-10.0 4.0 1.0 0.61
-15.0 -3.0 1.0 0.47
5.0 2.0 1.0 1.43
-35.0 7.0 1.0 0.55
35.0 -8.0 -1.0 1.97
35.0 -13.0 -1.0 1.46
5.0 -3.0 1.0 0.62
-30.0 -13.0 1.0 0.59
-45.0 0.0 1.0 0.87
-30.0 0.0 1.0 0.51
10.0 7.0 1.0 1.28
-40.0 0.0 1.0 0.46
15.0 0.0 1.0 1.32
-5.0 -13.0 -1.0 1.08
-25.0 -8.0 1.0 0.62
35.0 -3.0 -1.0 1.82
-25.0 4.0 1.0 0.48
30.0 -3.0 1.0 1.42
-10.0 0.0 1.0 0.68
20.0 0.0 -1.0 1.04
-40.0 12.0 1.0 0.82
40.0 2.0 1.0 0.81
-20.0 2.0 1.0 0.41
-5.0 0.0 1.0 0.54
30.0 4.0 1.0 0.74
-40.0 2.0 1.0 0.62
-30.0 7.0 1.0 0.54
-45.0 12.0 1.0 0.46
-45.0 17.0 1.0 0.67
-15.0 -13.0 -1.0 1.36
15.0 -13.0 -1.0 0.52
-20.0 4.0 1.0 0.54
-10.0 17.0 1.0 0.40
-20.0 -13.0 -1.0 0.89
-35.0 -3.0 1.0 0.46
25.0 -8.0 -1.0 0.93
-20.0 0.0 1.0 0.39
30.0 -13.0 -1.0 0.81
-45.0 -13.0 -1.0 1.32
20.0 4.0 1.0 1.78
-5.0 4.0 1.0 1.04
20.0 12.0 1.0 0.37
-5.0 7.0 1.0 0.35
-35.0 4.0 1.0 0.35
-15.0 -8.0 -1.0 1.16
-15.0 4.0 1.0 0.99
0.0 12.0 1.0 1.29
35.0 17.0 1.0 0.77
-5.0 12.0 1.0 0.62
20.0 -3.0 -1.0 1.59
20.0 -13.0 -1.0 0.62
25.0 7.0 1.0 0.39
-35.0 17.0 1.0 0.61
5.0 -13.0 -1.0 0.79
-15.0 0.0 1.0 0.82
15.0 4.0 1.0 2.44
-25.0 -13.0 -1.0 2.03
-30.0 -8.0 1.0 0.78
15.0 17.0 1.0 0.53
35.0 0.0 -1.0 1.64
10.0 17.0 1.0 0.37
-5.0 17.0 1.0 0.35
25.0 17.0 1.0 1.19
40.0 4.0 1.0 1.30
-30.0 12.0 1.0 0.71
0.0 -13.0 -1.0 0.81
-40.0 7.0 1.0 0.58
-10.0 -13.0 -1.0 0.64
15.0 -3.0 -1.0 0.58
-20.0 -8.0 -1.0 1.87
5.0 4.0 1.0 1.34
-25.0 2.0 1.0 0.69
-10.0 12.0 1.0 0.48
25.0 0.0 -1.0 0.60
40.0 12.0 1.0 1.01
25.0 2.0 1.0 1.42
40.0 17.0 1.0 0.73
15.0 7.0 1.0 1.57
-25.0 12.0 1.0 1.48
25.0 4.0 1.0 2.50
-30.0 17.0 1.0 0.69
20.0 7.0 1.0 0.60
0.0 4.0 1.0 0.61
-40.0 17.0 1.0 1.49
0.0 -8.0 -1.0 0.64
-40.0 -3.0 -1.0 0.66
35.0 7.0 1.0 1.98
25.0 -13.0 -1.0 1.03
35.0 12.0 1.0 0.81
10.0 -13.0 -1.0 0.53
30.0 12.0 1.0 0.94
10.0 -8.0 -1.0 0.53
0.0 17.0 1.0 0.71
30.0 -8.0 -1.0 0.52
-20.0 -3.0 1.0 0.75
-40.0 4.0 1.0 0.66
40.0 7.0 1.0 0.72
10.0 4.0 1.0 1.12
-15.0 17.0 1.0 0.98
-25.0 17.0 1.0 1.38
35.0 4.0 1.0 1.24
-5.0 -3.0 -1.0 1.63
-40.0 -8.0 -1.0 2.63
-25.0 7.0 1.0 0.83
-25.0 -3.0 1.0 2.54
40.0 -13.0 1.0 2.50
-30.0 4.0 1.0 2.05
-45.0 7.0 1.0 0.63
-10.0 -3.0 -1.0 0.97
0.0 7.0 1.0 0.64
10.0 2.0 -1.0 1.61
10.0 12.0 1.0 0.91
-15.0 12.0 -1.0 0.65
-45.0 -3.0 1.0 0.66
-35.0 2.0 1.0 0.87
5.0 -8.0 -1.0 0.66
-30.0 -3.0 1.0 0.57
-35.0 -13.0 1.0 1.22
5.0 0.0 -1.0 2.61
-35.0 12.0 1.0 0.44
25.0 12.0 1.0 1.52
10.0 0.0 -1.0 1.01
-5.0 -8.0 -1.0 1.48
25.0 -3.0 -1.0 2.19
-20.0 12.0 1.0 0.47
-45.0 -8.0 -1.0 0.85
40.0 -3.0 -1.0 0.64
-35.0 0.0 1.0 2.36
20.0 2.0 -1.0 1.96
30.0 17.0 1.0 2.01
-25.0 0.0 -1.0 2.82
0.0 2.0 -1.0 2.03
-20.0 17.0 1.0 0.56
-10.0 2.0 1.0 1.08
-5.0 2.0 1.0 1.95
0.0 0.0 1.0 1.32
-45.0 2.0 -1.0 3.26
15.0 12.0 1.0 2.65
15.0 -8.0 -1.0 0.87
20.0 17.0 1.0 1.20
30.0 0.0 1.0 1.11
0.0 -3.0 1.0 0.67
-40.0 -13.0 -1.0 1.03
35.0 2.0 1.0 0.90
30.0 2.0 1.0 1.06
-35.0 -8.0 1.0 2.01
-10.0 -8.0 1.0 2.23
5.0 12.0 1.0 0.59
40.0 -8.0 -1.0 0.98
-30.0 2.0 -1.0 1.54
-10.0 7.0 1.0 0.71
-30.0 2.0 1.0 1.09
5.0 7.0 1.0 1.28
20.0 -8.0 -1.0 0.51
-20.0 17.0 1.0 0.54
-45.0 2.0 -1.0 0.67
-25.0 -13.0 -1.0 0.62
-40.0 -8.0 -1.0 0.87
25.0 2.0 -1.0 1.81
-30.0 -3.0 -1.0 1.55
0.0 -8.0 -1.0 0.56
-25.0 17.0 1.0 0.54
5.0 -3.0 -1.0 0.75
5.0 17.0 1.0 0.55
0.0 2.0 -1.0 0.80
-25.0 -8.0 -1.0 0.75
40.0 -8.0 -1.0 0.95
30.0 -3.0 -1.0 1.63
-15.0 0.0 1.0 0.55
-5.0 2.0 1.0 0.63
10.0 2.0 -1.0 0.59
-20.0 12.0 1.0 0.52
-10.0 -8.0 -1.0 0.86
5.0 12.0 1.0 0.47
20.0 17.0 1.0 0.57
5.0 -13.0 -1.0 0.52
0.0 12.0 1.0 0.54
-5.0 -8.0 -1.0 0.74
15.0 7.0 -1.0 0.57
35.0 0.0 -1.0 0.80
15.0 -3.0 -1.0 0.70
30.0 7.0 -1.0 0.79
-35.0 7.0 -1.0 1.55
-25.0 7.0 1.0 0.78
-15.0 2.0 -1.0 0.71
-25.0 4.0 1.0 1.78
40.0 17.0 1.0 0.77
-25.0 12.0 1.0 0.68
25.0 7.0 -1.0 0.99
0.0 -13.0 -1.0 0.64
40.0 -13.0 -1.0 0.56
20.0 0.0 -1.0 0.66
10.0 0.0 -1.0 0.81
40.0 2.0 -1.0 0.57
20.0 7.0 -1.0 0.98
-10.0 0.0 1.0 0.97
-35.0 -13.0 -1.0 1.07
-45.0 -3.0 1.0 0.94
20.0 4.0 -1.0 0.97
15.0 0.0 -1.0 0.67
35.0 17.0 1.0 0.71
20.0 12.0 1.0 0.71
35.0 12.0 1.0 0.91
35.0 -3.0 -1.0 1.68
-45.0 -13.0 -1.0 0.50
15.0 -13.0 -1.0 0.38
-10.0 7.0 1.0 0.46
-45.0 7.0 1.0 0.89
15.0 12.0 1.0 0.57
15.0 17.0 1.0 0.69
-20.0 2.0 1.0 0.84
-15.0 -8.0 -1.0 0.92
30.0 12.0 1.0 0.58
0.0 7.0 1.0 0.87
-15.0 7.0 1.0 0.61
20.0 -3.0 -1.0 0.75
0.0 4.0 1.0 0.83
10.0 -13.0 -1.0 0.52
-15.0 17.0 1.0 0.55
35.0 4.0 -1.0 0.57
-45.0 17.0 1.0 0.65
-10.0 4.0 1.0 0.47
-30.0 4.0 1.0 1.44
25.0 12.0 1.0 0.55
25.0 0.0 1.0 0.86
0.0 17.0 1.0 0.57
30.0 17.0 1.0 0.46
-10.0 -13.0 -1.0 0.57
0.0 -3.0 -1.0 0.72
10.0 12.0 1.0 0.74
15.0 -8.0 -1.0 0.70
-35.0 12.0 1.0 0.41
35.0 -8.0 -1.0 0.72
-45.0 0.0 1.0 1.61
-45.0 12.0 1.0 0.67
15.0 2.0 -1.0 0.73
-40.0 -3.0 -1.0 2.10
-40.0 0.0 1.0 0.47
-40.0 12.0 1.0 0.46
-35.0 -8.0 1.0 1.17
-45.0 4.0 1.0 0.55
-15.0 4.0 1.0 0.67
30.0 2.0 1.0 1.24
20.0 2.0 1.0 0.98
-40.0 4.0 1.0 1.15
40.0 -3.0 1.0 0.73
-5.0 -13.0 -1.0 1.00
-15.0 12.0 1.0 1.29
-25.0 0.0 1.0 0.60
-35.0 2.0 1.0 0.43
-10.0 17.0 1.0 0.41
-20.0 -8.0 1.0 0.69
40.0 7.0 -1.0 0.68
-15.0 -3.0 1.0 2.03
25.0 -13.0 -1.0 1.29
10.0 4.0 -1.0 1.07
-5.0 7.0 1.0 0.64
-10.0 -3.0 -1.0 0.80
5.0 -8.0 -1.0 0.50
-5.0 12.0 1.0 0.43
30.0 4.0 -1.0 0.92
-20.0 -13.0 -1.0 0.84
5.0 2.0 -1.0 0.76
-40.0 -13.0 -1.0 0.89
40.0 12.0 1.0 0.72
-20.0 4.0 -1.0 1.01
-35.0 0.0 -1.0 1.84
30.0 -13.0 -1.0 0.48
20.0 -13.0 -1.0 0.67
-35.0 17.0 1.0 0.74
10.0 -3.0 -1.0 0.77
-40.0 7.0 1.0 1.65
-5.0 17.0 1.0 0.66
35.0 -13.0 -1.0 0.77
25.0 4.0 -1.0 0.95
0.0 0.0 1.0 2.02
-5.0 -3.0 1.0 1.68
25.0 17.0 1.0 0.69
-30.0 -8.0 -1.0 0.71
-20.0 7.0 1.0 0.89
-15.0 -13.0 -1.0 1.16
40.0 4.0 1.0 2.27
-20.0 -3.0 -1.0 0.78
30.0 0.0 -1.0 0.51
-40.0 17.0 1.0 0.73
5.0 0.0 -1.0 0.91
10.0 -8.0 -1.0 0.72
-30.0 7.0 1.0 0.80
-35.0 4.0 1.0 0.69
-30.0 -13.0 1.0 2.24
-10.0 12.0 1.0 0.77
-30.0 17.0 1.0 0.53
-10.0 2.0 1.0 1.25
10.0 17.0 1.0 0.48
-5.0 0.0 1.0 0.68
-25.0 2.0 1.0 0.36
25.0 -3.0 -1.0 0.42
35.0 7.0 -1.0 0.45
5.0 4.0 1.0 0.67
-25.0 -3.0 1.0 0.42
35.0 2.0 1.0 0.55
-20.0 0.0 1.0 0.50
10.0 7.0 1.0 0.45
-30.0 0.0 1.0 0.46
-45.0 -8.0 1.0 0.56
-40.0 2.0 1.0 0.59
40.0 0.0 1.0 0.48
30.0 -8.0 1.0 0.52
25.0 -8.0 1.0 0.93
-5.0 4.0 1.0 0.93
-35.0 -3.0 1.0 1.24
15.0 4.0 1.0 0.50
-30.0 12.0 1.0 0.46
5.0 -3.0 -1.0 0.43
-5.0 -8.0 -1.0 0.56
-40.0 -3.0 1.0 1.41
-30.0 7.0 1.0 0.93
35.0 0.0 1.0 0.85
-20.0 -8.0 1.0 0.66
5.0 12.0 1.0 0.65
-15.0 12.0 1.0 0.45
-40.0 17.0 1.0 0.50
5.0 -8.0 -1.0 0.79
-15.0 0.0 1.0 0.73
20.0 0.0 -1.0 0.56
-45.0 17.0 1.0 0.58
5.0 7.0 1.0 0.40
-45.0 -8.0 -1.0 1.59
-15.0 4.0 1.0 0.85
-25.0 7.0 1.0 0.92
15.0 12.0 1.0 1.07
15.0 17.0 1.0 1.19
15.0 0.0 -1.0 0.69
10.0 17.0 1.0 0.68
-5.0 0.0 1.0 1.20
5.0 -13.0 -1.0 0.52
-10.0 7.0 1.0 0.46
25.0 12.0 1.0 0.99
-25.0 -3.0 1.0 0.33
30.0 0.0 -1.0 0.45
0.0 4.0 1.0 0.50
-40.0 -8.0 -1.0 0.71
-25.0 -13.0 -1.0 0.47
-15.0 7.0 1.0 0.41
15.0 7.0 1.0 0.35
-25.0 17.0 1.0 0.52
10.0 -8.0 -1.0 0.41
0.0 17.0 1.0 0.61
-35.0 0.0 1.0 1.38
-35.0 17.0 1.0 0.59
-5.0 -3.0 -1.0 0.90
-40.0 -13.0 -1.0 1.64
-10.0 -13.0 -1.0 2.24
0.0 -3.0 -1.0 1.08
30.0 4.0 -1.0 2.34
-35.0 4.0 1.0 0.78
-45.0 -13.0 -1.0 2.85
20.0 4.0 1.0 0.66
-30.0 17.0 1.0 0.66
-5.0 -13.0 -1.0 0.67
-40.0 12.0 1.0 0.67
-10.0 0.0 1.0 2.38
20.0 -13.0 -1.0 0.41
-30.0 -3.0 1.0 1.05
-5.0 12.0 1.0 1.15
-30.0 0.0 1.0 0.55
-5.0 17.0 1.0 1.29
-25.0 0.0 1.0 0.72
-40.0 0.0 1.0 0.41
40.0 12.0 1.0 0.49
20.0 -3.0 1.0 1.65
-15.0 -3.0 -1.0 2.74
30.0 7.0 1.0 1.88
-30.0 4.0 1.0 1.88
15.0 4.0 1.0 1.02
0.0 -13.0 -1.0 0.62
-25.0 -8.0 -1.0 2.28
-30.0 -13.0 1.0 2.11
35.0 12.0 1.0 0.63
35.0 2.0 1.0 0.80
-20.0 7.0 1.0 0.56
15.0 -3.0 -1.0 0.61
-45.0 -3.0 -1.0 1.41
10.0 4.0 1.0 1.43
-45.0 2.0 1.0 1.55
-20.0 0.0 -1.0 2.20
-5.0 7.0 1.0 0.79
-35.0 -3.0 1.0 1.39
-20.0 -3.0 1.0 2.17
-10.0 -8.0 1.0 0.86
40.0 -3.0 1.0 1.96
-20.0 -13.0 1.0 1.80
-35.0 -13.0 -1.0 0.53
-45.0 12.0 1.0 0.69
10.0 2.0 -1.0 0.92
15.0 -13.0 -1.0 0.68
0.0 12.0 1.0 0.69
-15.0 -8.0 -1.0 1.21
-45.0 7.0 1.0 1.15
10.0 -3.0 -1.0 0.93
-15.0 2.0 1.0 1.28
40.0 0.0 -1.0 1.32
-35.0 7.0 1.0 0.87
-45.0 0.0 1.0 0.40
-5.0 2.0 1.0 0.41
10.0 0.0 -1.0 0.67
40.0 4.0 1.0 1.06
-35.0 -8.0 -1.0 0.56
30.0 12.0 1.0 1.40
15.0 -8.0 -1.0 1.21
40.0 -13.0 -1.0 1.68
-10.0 2.0 1.0 1.43
0.0 2.0 1.0 0.96
40.0 -8.0 -1.0 0.86
-15.0 -13.0 -1.0 2.32
30.0 -3.0 -1.0 1.03
25.0 -8.0 -1.0 1.48
25.0 0.0 -1.0 2.04
-35.0 12.0 1.0 0.58
-25.0 12.0 1.0 0.34
35.0 -3.0 1.0 1.08
25.0 7.0 1.0 0.46
-5.0 4.0 1.0 0.76
40.0 2.0 1.0 1.07
-30.0 2.0 1.0 1.89
0.0 7.0 1.0 1.10
10.0 7.0 1.0 0.72
-40.0 4.0 1.0 1.07
-10.0 17.0 1.0 0.71
30.0 17.0 1.0 0.45
-20.0 12.0 1.0 0.40
-40.0 7.0 1.0 0.34
20.0 12.0 1.0 0.38
35.0 4.0 -1.0 0.50
10.0 12.0 1.0 0.39
-30.0 -8.0 -1.0 1.23
-20.0 17.0 1.0 0.84
20.0 17.0 1.0 1.02
-20.0 4.0 1.0 1.59
-25.0 2.0 1.0 0.75
30.0 2.0 1.0 1.62
35.0 -13.0 1.0 1.17
30.0 -8.0 1.0 0.56
5.0 17.0 1.0 0.67
30.0 -13.0 1.0 0.93
25.0 -13.0 1.0 1.79
20.0 2.0 1.0 0.95
25.0 17.0 1.0 1.25
5.0 4.0 1.0 1.07
40.0 17.0 1.0 0.53
-15.0 17.0 1.0 0.59
20.0 -8.0 1.0 1.83
-25.0 4.0 1.0 0.45
-35.0 2.0 1.0 0.64
25.0 4.0 1.0 0.60
35.0 17.0 1.0 1.16
35.0 -8.0 1.0 0.68
20.0 7.0 1.0 1.41
-20.0 2.0 1.0 0.62
-10.0 12.0 1.0 0.45
-30.0 12.0 1.0 0.54
-10.0 4.0 1.0 1.01
-45.0 4.0 1.0 1.41
35.0 7.0 1.0 0.95
0.0 0.0 1.0 0.93
5.0 0.0 -1.0 0.74
25.0 2.0 1.0 2.37
25.0 -3.0 1.0 0.95
-10.0 -3.0 1.0 1.36
5.0 2.0 1.0 1.65
0.0 -8.0 -1.0 0.65
40.0 7.0 1.0 0.98
-40.0 2.0 1.0 1.25
10.0 -13.0 -1.0 0.74
15.0 2.0 -1.0 0.87
-30.0 7.0 -1.0 1.11
-10.0 4.0 -1.0 1.69
-35.0 -3.0 -1.0 0.51
10.0 -8.0 -1.0 0.63
0.0 0.0 -1.0 1.76
10.0 4.0 -1.0 0.73
15.0 7.0 -1.0 0.92
30.0 17.0 1.0 0.80
35.0 7.0 -1.0 0.80
-45.0 4.0 -1.0 0.51
-10.0 2.0 -1.0 1.80
-25.0 0.0 -1.0 0.65
30.0 2.0 -1.0 0.61
10.0 -13.0 -1.0 0.52
-30.0 -8.0 -1.0 1.61
15.0 0.0 -1.0 0.53
-25.0 -3.0 -1.0 0.63
-40.0 -13.0 -1.0 0.81
-40.0 -3.0 -1.0 0.80
15.0 12.0 1.0 0.70
20.0 7.0 -1.0 1.43
-45.0 0.0 -1.0 0.50
-10.0 17.0 1.0 0.48
-5.0 12.0 1.0 0.34
5.0 -3.0 -1.0 0.52
40.0 -3.0 -1.0 0.72
20.0 -3.0 -1.0 0.46
-35.0 7.0 -1.0 0.79
-10.0 0.0 -1.0 1.57
-5.0 -13.0 -1.0 0.46
-5.0 2.0 1.0 0.61
35.0 4.0 -1.0 1.05
20.0 4.0 1.0 1.07
25.0 2.0 -1.0 0.85
-30.0 -3.0 -1.0 0.90
0.0 17.0 1.0 0.67
25.0 -3.0 -1.0 0.61
20.0 -13.0 -1.0 0.90
20.0 17.0 1.0 0.72
-35.0 17.0 1.0 0.60
25.0 12.0 1.0 0.57
35.0 -3.0 -1.0 0.60
15.0 17.0 1.0 0.54
20.0 12.0 1.0 0.77
-5.0 4.0 1.0 0.73
30.0 -13.0 -1.0 0.68
10.0 7.0 1.0 1.04
35.0 17.0 1.0 0.72
25.0 0.0 -1.0 0.66
0.0 2.0 1.0 0.49
-40.0 4.0 -1.0 0.79
-30.0 4.0 -1.0 0.73
-5.0 -3.0 -1.0 1.79
30.0 7.0 1.0 0.67
-5.0 -8.0 -1.0 1.29
10.0 -3.0 -1.0 0.75
35.0 -8.0 -1.0 0.70
40.0 -13.0 -1.0 0.70
-30.0 -13.0 -1.0 0.96
-35.0 12.0 1.0 0.54
-5.0 17.0 1.0 0.39
40.0 17.0 1.0 0.40
-45.0 -8.0 -1.0 0.77
30.0 -8.0 -1.0 0.62
-40.0 -8.0 -1.0 0.72
-40.0 7.0 1.0 0.53
-20.0 2.0 1.0 0.36
-15.0 7.0 1.0 0.50
-20.0 0.0 1.0 0.37
5.0 -13.0 -1.0 0.51
-30.0 17.0 1.0 0.63
-35.0 -8.0 1.0 1.05
40.0 7.0 1.0 0.44
0.0 7.0 1.0 0.45
-10.0 -8.0 1.0 1.74
15.0 -13.0 -1.0 0.52
-35.0 4.0 1.0 0.86
40.0 0.0 1.0 1.09
5.0 17.0 1.0 0.51
-10.0 12.0 1.0 0.48
-10.0 7.0 1.0 0.47
5.0 -8.0 -1.0 0.91
10.0 0.0 1.0 1.14
25.0 4.0 1.0 1.04
-15.0 12.0 1.0 0.45
-20.0 -3.0 1.0 0.78
-20.0 -13.0 1.0 1.95
-5.0 0.0 1.0 0.64
-35.0 2.0 1.0 0.38
-15.0 0.0 1.0 0.33
-25.0 4.0 1.0 0.33
0.0 -8.0 -1.0 0.84
-45.0 17.0 1.0 0.74
-15.0 -3.0 -1.0 0.86
-20.0 -8.0 -1.0 1.54
-45.0 7.0 1.0 0.53
-15.0 4.0 -1.0 1.48
-20.0 4.0 -1.0 1.26
-15.0 17.0 1.0 0.87
30.0 4.0 1.0 0.98
-5.0 7.0 1.0 0.37
15.0 -8.0 -1.0 0.86
5.0 2.0 -1.0 1.20
5.0 0.0 1.0 1.30
-10.0 -13.0 -1.0 0.65
-40.0 2.0 1.0 0.65
25.0 7.0 1.0 1.04
15.0 -3.0 -1.0 0.93
-25.0 12.0 1.0 0.49
40.0 12.0 1.0 0.98
-15.0 -8.0 -1.0 1.02
10.0 2.0 -1.0 1.13
10.0 17.0 1.0 0.49
-35.0 -13.0 -1.0 2.32
-15.0 2.0 1.0 0.74
-40.0 12.0 1.0 1.58
5.0 12.0 1.0 0.55
5.0 7.0 1.0 0.58
-25.0 -8.0 1.0 1.24
-20.0 17.0 1.0 0.70
40.0 2.0 1.0 1.19
-20.0 12.0 1.0 0.69
35.0 0.0 1.0 0.91
10.0 12.0 1.0 1.85
25.0 -13.0 -1.0 0.94
-10.0 -3.0 1.0 0.88
0.0 4.0 -1.0 1.22
-25.0 7.0 1.0 0.52
-45.0 12.0 1.0 0.84
-35.0 0.0 1.0 0.91
-25.0 -13.0 1.0 1.62
20.0 -8.0 -1.0 0.90
40.0 -8.0 -1.0 1.11
35.0 12.0 1.0 0.67
25.0 17.0 1.0 0.65
5.0 4.0 1.0 0.98
-45.0 -3.0 1.0 1.96
-40.0 0.0 1.0 0.60
-25.0 17.0 1.0 0.81
40.0 4.0 1.0 0.78
-15.0 -13.0 -1.0 1.62
20.0 0.0 -1.0 0.69
0.0 -13.0 -1.0 1.78
-30.0 0.0 1.0 0.69
30.0 0.0 -1.0 1.52
15.0 2.0 1.0 1.39
0.0 -3.0 -1.0 1.58
-30.0 2.0 1.0 0.66
30.0 -3.0 -1.0 0.55
0.0 12.0 1.0 0.60
-20.0 7.0 1.0 0.60
25.0 -8.0 -1.0 0.78
-45.0 2.0 -1.0 0.98
35.0 -13.0 -1.0 0.89
20.0 2.0 -1.0 1.53
-30.0 12.0 1.0 0.73
30.0 12.0 1.0 0.98
15.0 4.0 1.0 0.83
-40.0 17.0 1.0 1.47
-45.0 -13.0 -1.0 1.23
-25.0 2.0 1.0 1.32
35.0 2.0 1.0 1.46
0.0 -3.0 1.0 1.05
-5.0 17.0 1.0 1.14
40.0 0.0 1.0 1.13
5.0 -3.0 1.0 0.57
15.0 12.0 1.0 1.06
-45.0 0.0 1.0 1.07
5.0 4.0 1.0 0.64
-25.0 0.0 1.0 1.49
-45.0 -13.0 -1.0 1.54
0.0 -13.0 -1.0 0.62
20.0 0.0 -1.0 1.66
-20.0 2.0 1.0 1.18
25.0 4.0 1.0 2.32
30.0 7.0 1.0 0.88
-25.0 7.0 1.0 2.08
0.0 17.0 1.0 0.58
40.0 7.0 -1.0 2.61
30.0 4.0 1.0 0.71
35.0 0.0 1.0 1.14
15.0 -3.0 -1.0 1.61
40.0 4.0 -1.0 1.81
30.0 2.0 1.0 1.85
-40.0 -3.0 1.0 1.20
-30.0 2.0 1.0 2.83
20.0 -13.0 -1.0 0.82
5.0 2.0 1.0 1.33
25.0 12.0 1.0 0.92
-35.0 -13.0 -1.0 1.05
-30.0 -3.0 1.0 1.58
40.0 -3.0 1.0 0.62
40.0 2.0 1.0 0.54
25.0 17.0 1.0 1.35
-45.0 2.0 1.0 0.64
35.0 -3.0 1.0 0.58
-25.0 -3.0 1.0 1.91
25.0 7.0 1.0 0.44
30.0 -8.0 1.0 0.85
-5.0 -13.0 -1.0 0.68
5.0 -8.0 -1.0 0.60
10.0 2.0 1.0 1.35
-25.0 2.0 1.0 1.26
-30.0 -13.0 1.0 1.55
-5.0 -3.0 1.0 1.79
15.0 -8.0 -1.0 0.83
5.0 -13.0 -1.0 0.55
-15.0 7.0 1.0 0.69
-30.0 0.0 1.0 0.49
30.0 -13.0 -1.0 0.80
5.0 17.0 1.0 0.59
-10.0 -3.0 1.0 0.64
-15.0 17.0 1.0 1.35
-30.0 12.0 1.0 0.68
30.0 17.0 1.0 0.83
-20.0 17.0 1.0 0.90
-35.0 -8.0 1.0 1.05
-25.0 12.0 1.0 0.71
15.0 4.0 1.0 1.45
-35.0 -3.0 1.0 0.58
-40.0 4.0 1.0 0.64
-10.0 -8.0 1.0 1.20
20.0 12.0 1.0 1.61
5.0 0.0 1.0 1.13
0.0 12.0 1.0 2.16
-15.0 -13.0 1.0 0.69
-40.0 -8.0 1.0 0.93
35.0 12.0 1.0 1.62
-15.0 12.0 1.0 1.25
0.0 7.0 1.0 1.00
-40.0 -13.0 -1.0 1.29
40.0 -8.0 -1.0 1.67
15.0 17.0 1.0 1.18
20.0 -3.0 -1.0 0.73
-35.0 12.0 1.0 0.50
-10.0 0.0 1.0 1.01
-10.0 2.0 1.0 0.70
-10.0 12.0 1.0 0.71
-10.0 4.0 1.0 1.32
-30.0 17.0 1.0 1.83
35.0 7.0 -1.0 1.36
35.0 -13.0 -1.0 0.63
25.0 -13.0 -1.0 0.79
-20.0 0.0 1.0 0.71
35.0 2.0 -1.0 1.07
-35.0 17.0 1.0 0.51
-30.0 4.0 1.0 1.42
0.0 -8.0 -1.0 0.85
-40.0 12.0 1.0 0.48
15.0 -13.0 -1.0 1.70
-5.0 0.0 1.0 0.51
-20.0 -13.0 -1.0 1.39
-20.0 4.0 1.0 0.48
-25.0 -13.0 -1.0 1.58
-25.0 4.0 1.0 0.38
0.0 4.0 1.0 1.04
35.0 -8.0 -1.0 0.82
-15.0 0.0 1.0 0.48
-20.0 -3.0 1.0 0.57
-5.0 2.0 1.0 0.68
-25.0 -8.0 1.0 0.72
0.0 2.0 1.0 0.87
0.0 0.0 1.0 0.88
30.0 -3.0 -1.0 1.58
15.0 2.0 1.0 1.22
-20.0 -8.0 1.0 0.53
-45.0 17.0 1.0 1.47
-35.0 0.0 1.0 0.76
35.0 17.0 1.0 0.53
-30.0 7.0 1.0 0.71
10.0 7.0 1.0 1.64
-15.0 -8.0 1.0 1.97
20.0 -8.0 -1.0 1.08
5.0 12.0 1.0 0.44
-20.0 7.0 1.0 0.37
15.0 7.0 1.0 0.59
25.0 -8.0 1.0 0.74
5.0 7.0 1.0 0.68
-40.0 0.0 1.0 0.68
-45.0 -3.0 1.0 1.83
10.0 12.0 1.0 0.87
-45.0 7.0 1.0 1.03
-5.0 -8.0 1.0 1.12
40.0 12.0 1.0 0.73
10.0 -13.0 -1.0 1.07
-35.0 4.0 -1.0 2.61
-15.0 4.0 1.0 0.64
-40.0 2.0 1.0 0.53
