Rod-and-frame experiment by Bart Alberts and Wim Verhagen, Sensorimotorlab Nijmegen 
Rod-and-frame task: a rod-and-frame stimulus is presented, and the participant has to indicate whether the rod is tilted counterclockwise (left arrow key, response=-1) or clockwise (right arrow key, response=1) with respect to the gravitational vertical.

subjectNr = 10;
nRepetitions = 10;
condition = tilt30;
location = v;
expDate = 2016_Feb_29_1539;
viewDistance_cm = 57;
40.0 -1.0 1.0 0.92
10.0 -11.0 -1.0 0.58
-45.0 -16.0 -1.0 0.60
-35.0 -1.0 1.0 0.54
-30.0 1.0 1.0 0.59
-25.0 9.0 1.0 0.68
20.0 1.0 -1.0 0.53
30.0 14.0 1.0 0.59
25.0 -11.0 -1.0 0.98
35.0 -3.0 -1.0 1.34
0.0 -3.0 -1.0 1.09
5.0 -3.0 -1.0 0.62
15.0 -6.0 -1.0 0.57
-40.0 -3.0 -1.0 0.92
10.0 -3.0 -1.0 0.49
-15.0 -16.0 -1.0 0.49
-10.0 4.0 1.0 0.57
30.0 -6.0 1.0 1.37
-45.0 -11.0 -1.0 0.85
-15.0 -6.0 1.0 0.71
35.0 14.0 1.0 0.64
10.0 1.0 -1.0 0.71
0.0 -11.0 -1.0 0.49
-35.0 14.0 1.0 0.60
-40.0 -16.0 -1.0 0.57
5.0 1.0 -1.0 0.74
-15.0 9.0 1.0 0.50
-45.0 -6.0 -1.0 0.87
-10.0 -16.0 -1.0 0.60
30.0 -3.0 -1.0 0.90
0.0 -1.0 -1.0 0.89
-25.0 -6.0 -1.0 1.01
30.0 1.0 1.0 1.11
-30.0 4.0 1.0 0.67
20.0 9.0 1.0 1.51
-10.0 -6.0 1.0 0.97
30.0 -11.0 -1.0 1.10
15.0 4.0 1.0 0.72
40.0 -3.0 1.0 1.10
-5.0 -16.0 -1.0 0.58
-5.0 -3.0 1.0 0.64
-45.0 14.0 1.0 0.50
40.0 -11.0 -1.0 1.28
0.0 -6.0 -1.0 0.53
-10.0 -6.0 1.0 0.75
30.0 -11.0 -1.0 0.54
-40.0 -11.0 -1.0 0.66
-30.0 14.0 1.0 0.57
15.0 14.0 1.0 0.45
-20.0 4.0 1.0 0.65
20.0 -11.0 -1.0 0.89
40.0 -16.0 -1.0 0.75
35.0 4.0 1.0 0.68
-20.0 -1.0 1.0 0.52
35.0 -3.0 1.0 1.12
15.0 -16.0 -1.0 0.60
-40.0 4.0 1.0 0.74
-10.0 -1.0 1.0 0.68
30.0 14.0 1.0 1.13
0.0 4.0 1.0 1.53
-35.0 -3.0 1.0 0.96
15.0 -1.0 1.0 0.87
30.0 -1.0 1.0 0.83
-35.0 -1.0 1.0 0.71
5.0 1.0 -1.0 0.64
-10.0 14.0 1.0 0.62
-45.0 -11.0 -1.0 0.56
-45.0 1.0 1.0 0.98
5.0 4.0 1.0 1.39
-45.0 -6.0 -1.0 0.57
-40.0 -16.0 -1.0 0.69
-5.0 4.0 1.0 0.63
-40.0 1.0 1.0 0.76
-10.0 -3.0 1.0 0.69
-40.0 -6.0 1.0 0.89
-35.0 -11.0 -1.0 0.63
10.0 -11.0 -1.0 0.64
30.0 -16.0 -1.0 0.55
-45.0 -1.0 -1.0 1.69
20.0 4.0 1.0 0.68
-10.0 -11.0 1.0 0.80
-10.0 1.0 1.0 0.53
20.0 9.0 1.0 0.55
-5.0 -1.0 1.0 0.67
25.0 1.0 1.0 0.74
20.0 -16.0 -1.0 0.71
0.0 -11.0 -1.0 0.74
-15.0 -6.0 1.0 0.71
30.0 4.0 1.0 0.53
-30.0 -6.0 1.0 0.64
35.0 14.0 1.0 0.65
10.0 -16.0 -1.0 0.60
-30.0 -16.0 -1.0 0.95
5.0 -16.0 -1.0 0.53
25.0 -6.0 -1.0 0.57
-15.0 -11.0 -1.0 1.06
5.0 -11.0 -1.0 0.68
20.0 -6.0 -1.0 0.61
5.0 -3.0 -1.0 0.81
-45.0 4.0 1.0 0.80
-15.0 1.0 1.0 0.65
35.0 1.0 1.0 0.73
-45.0 -3.0 1.0 0.51
-40.0 9.0 1.0 0.48
-25.0 -3.0 1.0 0.69
-45.0 9.0 1.0 0.53
10.0 1.0 -1.0 0.70
0.0 9.0 1.0 0.60
-15.0 -16.0 -1.0 0.48
15.0 -3.0 -1.0 0.56
0.0 -3.0 -1.0 0.63
15.0 1.0 -1.0 0.45
10.0 -1.0 -1.0 0.54
25.0 -1.0 -1.0 0.54
-40.0 -3.0 -1.0 0.52
20.0 -3.0 -1.0 0.56
40.0 14.0 1.0 0.58
35.0 -6.0 -1.0 0.53
10.0 14.0 1.0 0.58
-5.0 9.0 1.0 0.66
-20.0 1.0 1.0 0.61
-10.0 -16.0 -1.0 0.50
-25.0 -11.0 1.0 0.52
40.0 1.0 1.0 0.57
25.0 -11.0 -1.0 0.68
10.0 -6.0 -1.0 0.40
35.0 -1.0 -1.0 0.66
40.0 -1.0 -1.0 0.53
-25.0 14.0 1.0 0.51
30.0 9.0 1.0 0.56
10.0 9.0 1.0 0.64
-5.0 -6.0 -1.0 0.72
30.0 1.0 -1.0 0.71
30.0 -3.0 -1.0 0.74
5.0 -1.0 -1.0 0.71
-30.0 -11.0 -1.0 0.48
-10.0 4.0 1.0 0.68
-15.0 4.0 1.0 0.56
25.0 -3.0 -1.0 0.55
-40.0 -1.0 -1.0 0.71
-30.0 4.0 1.0 0.43
-45.0 -16.0 -1.0 0.59
0.0 -1.0 -1.0 0.43
0.0 -16.0 -1.0 0.56
-15.0 -1.0 1.0 0.53
-20.0 -11.0 -1.0 1.16
40.0 -6.0 -1.0 0.69
15.0 -6.0 -1.0 0.57
30.0 -6.0 -1.0 0.55
-30.0 1.0 1.0 0.83
-30.0 9.0 1.0 0.49
-5.0 -11.0 -1.0 0.63
-25.0 -6.0 1.0 0.74
-35.0 14.0 1.0 0.52
35.0 -11.0 -1.0 0.57
0.0 1.0 -1.0 0.86
-25.0 9.0 1.0 0.42
40.0 4.0 1.0 0.54
-30.0 -3.0 1.0 0.57
-20.0 9.0 1.0 0.64
25.0 14.0 1.0 0.52
5.0 -6.0 -1.0 0.62
0.0 14.0 1.0 0.89
25.0 9.0 1.0 0.56
20.0 14.0 1.0 0.67
-15.0 -3.0 1.0 0.46
-40.0 14.0 1.0 0.58
40.0 9.0 1.0 0.53
-30.0 -1.0 -1.0 0.63
15.0 -11.0 -1.0 0.48
25.0 -16.0 -1.0 0.54
-35.0 -6.0 -1.0 1.02
-35.0 -16.0 -1.0 0.78
35.0 -16.0 -1.0 0.88
-35.0 9.0 1.0 0.67
20.0 1.0 1.0 0.75
35.0 9.0 1.0 0.60
-20.0 -3.0 1.0 0.52
-5.0 1.0 1.0 0.70
-25.0 -1.0 1.0 0.70
-25.0 4.0 1.0 0.98
-10.0 9.0 1.0 0.81
-15.0 9.0 1.0 0.76
10.0 -3.0 1.0 0.70
20.0 -1.0 1.0 1.11
-20.0 14.0 1.0 0.70
10.0 4.0 -1.0 1.07
25.0 4.0 -1.0 0.77
-25.0 1.0 1.0 0.71
-25.0 -16.0 -1.0 1.03
5.0 9.0 1.0 0.68
5.0 14.0 1.0 0.66
-20.0 -16.0 -1.0 0.62
15.0 9.0 1.0 0.95
-15.0 14.0 1.0 0.64
-5.0 14.0 1.0 0.64
-35.0 1.0 1.0 1.40
-35.0 4.0 1.0 0.58
-20.0 -6.0 -1.0 9.64
-30.0 -16.0 -1.0 1.18
15.0 14.0 1.0 1.22
-10.0 -16.0 -1.0 0.88
35.0 -11.0 1.0 1.41
-5.0 4.0 1.0 0.80
-15.0 -11.0 -1.0 1.12
-20.0 -11.0 1.0 0.85
25.0 -16.0 -1.0 0.72
0.0 -11.0 -1.0 0.54
-40.0 1.0 -1.0 1.24
-15.0 -1.0 1.0 0.61
-25.0 9.0 1.0 0.51
-20.0 14.0 1.0 0.60
25.0 1.0 -1.0 0.66
35.0 -6.0 -1.0 0.63
-25.0 -11.0 -1.0 0.59
15.0 -1.0 -1.0 0.53
35.0 14.0 1.0 0.65
-10.0 1.0 1.0 0.61
30.0 -16.0 -1.0 0.64
-10.0 -1.0 1.0 0.87
-20.0 -6.0 1.0 1.11
0.0 -6.0 -1.0 0.52
10.0 -6.0 -1.0 0.53
30.0 4.0 1.0 0.94
10.0 9.0 1.0 0.82
15.0 -11.0 -1.0 0.47
-5.0 -6.0 -1.0 0.56
20.0 1.0 -1.0 0.50
-45.0 1.0 -1.0 0.75
30.0 14.0 1.0 0.49
40.0 1.0 1.0 0.67
-30.0 -3.0 -1.0 0.86
35.0 -1.0 -1.0 0.78
-35.0 9.0 1.0 0.48
15.0 -6.0 -1.0 0.62
0.0 9.0 1.0 0.59
30.0 -1.0 -1.0 0.51
10.0 14.0 1.0 0.51
-20.0 9.0 1.0 0.64
-30.0 1.0 1.0 0.46
10.0 -16.0 -1.0 0.53
0.0 4.0 1.0 0.56
-20.0 -1.0 1.0 0.74
20.0 4.0 -1.0 0.71
20.0 -6.0 -1.0 0.52
-45.0 9.0 1.0 0.66
15.0 4.0 -1.0 0.65
25.0 -1.0 -1.0 0.56
5.0 14.0 1.0 0.48
-45.0 -6.0 1.0 0.95
15.0 1.0 -1.0 0.42
35.0 -3.0 -1.0 0.74
-45.0 14.0 1.0 0.56
-30.0 -1.0 -1.0 0.55
30.0 -6.0 -1.0 0.59
-25.0 14.0 1.0 0.50
5.0 -16.0 -1.0 0.60
30.0 -11.0 -1.0 0.65
-10.0 14.0 1.0 0.66
-5.0 -16.0 -1.0 0.49
-45.0 4.0 1.0 0.72
30.0 9.0 1.0 1.07
25.0 -3.0 -1.0 0.45
-15.0 -6.0 1.0 0.60
40.0 -6.0 1.0 0.93
-25.0 -1.0 1.0 0.54
5.0 9.0 1.0 0.53
35.0 4.0 1.0 0.47
10.0 -1.0 -1.0 0.63
-25.0 1.0 1.0 0.61
5.0 1.0 -1.0 0.95
-30.0 -6.0 1.0 1.14
40.0 14.0 1.0 0.52
-40.0 -3.0 1.0 0.50
20.0 14.0 1.0 0.54
-40.0 14.0 1.0 0.71
25.0 14.0 1.0 0.89
-35.0 -6.0 1.0 0.76
35.0 1.0 1.0 0.54
-5.0 1.0 1.0 0.50
-35.0 -11.0 1.0 0.50
10.0 -11.0 -1.0 0.73
-20.0 -3.0 1.0 1.19
40.0 -3.0 1.0 0.59
-35.0 -1.0 1.0 0.82
-40.0 -6.0 1.0 0.78
-10.0 9.0 1.0 0.48
-20.0 4.0 1.0 0.60
5.0 -3.0 -1.0 0.70
-40.0 9.0 1.0 1.24
-5.0 -3.0 1.0 0.81
-35.0 -3.0 1.0 0.59
-15.0 -16.0 -1.0 0.56
0.0 -16.0 -1.0 0.55
15.0 -16.0 -1.0 0.48
-40.0 -11.0 1.0 0.75
-25.0 -6.0 1.0 1.01
-15.0 14.0 1.0 0.45
-35.0 14.0 1.0 0.55
40.0 9.0 1.0 0.55
-25.0 4.0 1.0 0.55
0.0 14.0 1.0 0.43
40.0 -16.0 -1.0 0.82
-15.0 4.0 1.0 0.58
40.0 4.0 1.0 0.67
-10.0 4.0 1.0 0.93
10.0 -3.0 -1.0 0.57
20.0 -11.0 -1.0 0.50
20.0 9.0 1.0 0.56
10.0 1.0 -1.0 0.65
-45.0 -11.0 -1.0 0.58
25.0 -11.0 -1.0 0.70
-30.0 9.0 1.0 0.45
10.0 4.0 1.0 0.84
-25.0 -16.0 -1.0 0.53
20.0 -1.0 -1.0 0.57
-5.0 -1.0 1.0 1.04
-35.0 4.0 1.0 0.89
-15.0 -3.0 1.0 0.95
40.0 -1.0 1.0 0.65
20.0 -16.0 -1.0 0.59
-5.0 14.0 1.0 0.50
0.0 1.0 1.0 0.81
35.0 -16.0 -1.0 0.55
-10.0 -3.0 1.0 0.59
30.0 1.0 1.0 1.29
5.0 -6.0 -1.0 0.69
-15.0 1.0 1.0 0.48
-5.0 -11.0 -1.0 0.38
-30.0 -11.0 1.0 0.78
-25.0 -3.0 1.0 0.60
-35.0 -16.0 1.0 0.77
-45.0 -1.0 1.0 0.68
-45.0 -3.0 1.0 0.45
40.0 -11.0 1.0 0.50
25.0 9.0 1.0 0.81
-35.0 1.0 1.0 0.75
-20.0 -16.0 1.0 0.53
15.0 -3.0 1.0 1.08
15.0 9.0 1.0 0.55
25.0 4.0 1.0 0.80
-40.0 -1.0 -1.0 1.30
5.0 4.0 -1.0 1.30
-30.0 14.0 1.0 0.68
-15.0 9.0 1.0 0.51
-40.0 -16.0 1.0 1.04
30.0 -3.0 1.0 0.68
5.0 -1.0 1.0 1.15
-45.0 -16.0 -1.0 1.79
-20.0 1.0 -1.0 0.98
5.0 -11.0 -1.0 0.64
0.0 -1.0 -1.0 0.78
-10.0 -11.0 -1.0 0.49
-5.0 9.0 1.0 0.60
35.0 9.0 1.0 0.77
-40.0 4.0 1.0 0.78
20.0 -3.0 -1.0 0.89
0.0 -3.0 -1.0 0.85
25.0 -6.0 -1.0 0.45
-10.0 -6.0 1.0 0.83
-30.0 4.0 1.0 0.79
40.0 4.0 1.0 0.65
5.0 -1.0 -1.0 0.77
20.0 -16.0 -1.0 0.53
-30.0 4.0 1.0 1.02
-30.0 -1.0 1.0 0.61
-20.0 9.0 1.0 0.70
-45.0 -3.0 1.0 0.97
10.0 14.0 1.0 0.64
-25.0 9.0 1.0 0.89
5.0 -6.0 -1.0 0.82
-20.0 -1.0 1.0 0.71
25.0 9.0 1.0 1.44
30.0 14.0 1.0 0.77
20.0 -1.0 1.0 1.69
-40.0 9.0 1.0 0.84
-20.0 4.0 -1.0 0.66
-35.0 4.0 -1.0 0.69
25.0 -1.0 -1.0 0.60
40.0 -3.0 -1.0 1.18
-5.0 -6.0 -1.0 1.51
-15.0 9.0 1.0 0.62
-40.0 4.0 1.0 1.41
10.0 -16.0 -1.0 0.60
30.0 -16.0 -1.0 0.60
-45.0 -1.0 -1.0 1.76
5.0 14.0 1.0 0.52
25.0 4.0 1.0 1.99
35.0 9.0 1.0 1.09
35.0 -16.0 -1.0 0.58
20.0 -6.0 -1.0 0.62
-40.0 14.0 1.0 0.64
-30.0 -3.0 -1.0 0.51
25.0 -6.0 -1.0 0.51
40.0 -1.0 -1.0 0.65
10.0 -1.0 -1.0 0.83
15.0 14.0 1.0 0.71
30.0 -3.0 -1.0 0.50
-20.0 -11.0 -1.0 0.73
-15.0 -16.0 -1.0 1.03
-35.0 1.0 -1.0 1.28
5.0 -11.0 -1.0 0.52
0.0 -3.0 -1.0 0.65
25.0 -3.0 -1.0 0.60
-25.0 14.0 1.0 0.62
-45.0 -6.0 1.0 1.36
20.0 -3.0 -1.0 0.71
-15.0 -1.0 1.0 0.69
35.0 1.0 1.0 1.66
40.0 -16.0 -1.0 0.73
5.0 9.0 1.0 0.60
-25.0 -3.0 1.0 0.69
-40.0 -1.0 -1.0 0.46
-30.0 14.0 1.0 0.64
35.0 -6.0 -1.0 0.92
40.0 -6.0 -1.0 0.77
-35.0 -6.0 1.0 1.49
-30.0 9.0 1.0 0.62
-5.0 4.0 1.0 0.63
30.0 -6.0 1.0 1.46
5.0 1.0 1.0 1.06
20.0 14.0 1.0 1.33
0.0 14.0 1.0 0.62
15.0 4.0 -1.0 0.68
15.0 -6.0 -1.0 0.50
-5.0 -16.0 -1.0 0.40
-45.0 14.0 1.0 1.33
-25.0 1.0 -1.0 0.60
-15.0 14.0 1.0 0.54
-40.0 -6.0 -1.0 0.39
-10.0 14.0 1.0 0.59
-35.0 14.0 1.0 0.55
-10.0 -1.0 1.0 0.98
20.0 4.0 -1.0 0.50
30.0 4.0 -1.0 0.67
25.0 -16.0 -1.0 0.62
15.0 -11.0 -1.0 0.72
0.0 -1.0 1.0 0.96
-45.0 1.0 1.0 0.83
10.0 -6.0 -1.0 0.54
-10.0 -11.0 -1.0 0.70
40.0 9.0 1.0 0.96
-15.0 4.0 1.0 0.69
10.0 1.0 -1.0 0.84
-40.0 -3.0 -1.0 0.58
-40.0 -16.0 -1.0 0.85
-45.0 4.0 1.0 0.77
40.0 1.0 1.0 0.70
-45.0 -16.0 1.0 1.10
20.0 1.0 1.0 0.80
0.0 9.0 1.0 0.68
30.0 -1.0 1.0 0.88
25.0 1.0 1.0 0.83
-25.0 -16.0 1.0 1.17
-30.0 -6.0 1.0 0.91
-5.0 14.0 1.0 0.75
35.0 -11.0 1.0 0.78
-15.0 -11.0 1.0 0.77
40.0 -11.0 1.0 0.61
-30.0 -11.0 1.0 0.84
-5.0 1.0 1.0 0.72
0.0 1.0 1.0 0.53
15.0 -1.0 -1.0 0.86
-20.0 -3.0 1.0 0.57
-10.0 9.0 1.0 0.48
-35.0 -16.0 1.0 0.58
-10.0 -6.0 1.0 1.13
35.0 14.0 1.0 1.72
5.0 4.0 -1.0 0.57
-25.0 4.0 1.0 0.54
10.0 9.0 1.0 1.85
-25.0 -11.0 1.0 0.95
0.0 -6.0 -1.0 0.65
-20.0 -16.0 -1.0 0.75
35.0 -3.0 -1.0 0.78
40.0 14.0 1.0 0.60
0.0 -11.0 -1.0 0.46
-30.0 -16.0 -1.0 1.14
15.0 9.0 -1.0 1.39
35.0 4.0 -1.0 1.08
-35.0 -11.0 1.0 1.06
15.0 1.0 1.0 1.18
30.0 -11.0 1.0 1.41
-5.0 -1.0 1.0 0.71
-15.0 -3.0 1.0 0.52
-5.0 -11.0 -1.0 0.81
-20.0 -6.0 1.0 0.64
20.0 -11.0 -1.0 0.49
-35.0 -1.0 1.0 0.62
25.0 14.0 -1.0 0.99
25.0 -11.0 -1.0 0.63
-40.0 -11.0 1.0 0.61
5.0 -3.0 -1.0 0.58
10.0 -11.0 -1.0 0.58
-35.0 9.0 1.0 1.48
-45.0 -11.0 1.0 0.67
-5.0 9.0 1.0 0.84
-20.0 14.0 1.0 0.59
10.0 -3.0 -1.0 0.66
-10.0 -16.0 -1.0 0.75
5.0 -16.0 -1.0 0.74
30.0 9.0 -1.0 1.53
-40.0 1.0 -1.0 0.85
-15.0 1.0 1.0 0.96
30.0 1.0 1.0 0.73
-10.0 -3.0 1.0 0.79
-35.0 -3.0 -1.0 1.61
-15.0 -6.0 -1.0 0.96
-30.0 1.0 1.0 0.76
-25.0 -6.0 1.0 0.47
10.0 4.0 1.0 1.74
35.0 -1.0 1.0 1.43
-10.0 1.0 1.0 0.75
-5.0 -3.0 1.0 1.07
0.0 4.0 1.0 0.74
15.0 -3.0 -1.0 0.54
20.0 9.0 -1.0 0.54
-20.0 1.0 1.0 0.93
-10.0 4.0 1.0 0.66
0.0 -16.0 -1.0 0.61
-45.0 9.0 1.0 0.67
15.0 -16.0 -1.0 0.51
-25.0 -1.0 -1.0 1.80
5.0 -1.0 -1.0 0.71
-25.0 -1.0 -1.0 1.42
-5.0 -11.0 -1.0 1.39
25.0 -6.0 1.0 2.09
-25.0 -11.0 -1.0 0.89
-15.0 9.0 1.0 1.10
10.0 14.0 1.0 1.02
-25.0 4.0 -1.0 1.86
40.0 -11.0 -1.0 1.18
15.0 -16.0 -1.0 1.22
-30.0 -1.0 -1.0 1.08
5.0 -3.0 -1.0 0.94
30.0 9.0 1.0 1.10
-45.0 -6.0 -1.0 1.12
-30.0 4.0 -1.0 0.90
-15.0 14.0 1.0 0.97
30.0 4.0 -1.0 1.01
-5.0 -1.0 1.0 0.94
-5.0 4.0 1.0 0.85
5.0 9.0 1.0 0.80
-35.0 -16.0 -1.0 0.87
20.0 -11.0 -1.0 0.68
-40.0 9.0 1.0 0.83
-20.0 -16.0 -1.0 0.80
-40.0 1.0 1.0 1.12
35.0 1.0 1.0 0.93
-5.0 -6.0 1.0 2.11
-15.0 -3.0 1.0 0.88
0.0 -3.0 -1.0 0.62
-30.0 9.0 1.0 0.64
-25.0 1.0 -1.0 1.01
-5.0 -16.0 -1.0 0.64
30.0 -16.0 -1.0 0.67
30.0 -6.0 -1.0 0.77
40.0 14.0 1.0 0.55
10.0 -3.0 -1.0 0.80
-40.0 -1.0 -1.0 0.83
15.0 -11.0 -1.0 0.69
-10.0 9.0 1.0 0.64
-30.0 -16.0 -1.0 0.62
0.0 14.0 1.0 0.59
-40.0 4.0 -1.0 1.08
40.0 -1.0 1.0 1.41
5.0 14.0 1.0 0.64
-40.0 -16.0 -1.0 0.61
-25.0 14.0 1.0 0.54
-45.0 9.0 1.0 0.66
-20.0 -6.0 1.0 1.04
-15.0 4.0 1.0 0.48
5.0 1.0 -1.0 0.67
10.0 -6.0 -1.0 0.63
-40.0 -11.0 -1.0 0.97
10.0 4.0 -1.0 1.29
-30.0 -3.0 1.0 0.78
20.0 4.0 -1.0 0.63
10.0 -1.0 -1.0 0.48
15.0 -3.0 -1.0 0.72
-35.0 9.0 1.0 0.62
-45.0 -11.0 -1.0 1.62
0.0 1.0 1.0 1.64
30.0 -1.0 -1.0 1.35
25.0 9.0 1.0 0.60
35.0 14.0 1.0 0.60
35.0 -16.0 -1.0 0.69
-40.0 -3.0 1.0 0.51
15.0 9.0 1.0 1.18
5.0 4.0 1.0 1.20
35.0 -11.0 -1.0 0.75
30.0 1.0 1.0 0.98
35.0 -3.0 1.0 0.83
-20.0 -11.0 1.0 1.12
10.0 -11.0 -1.0 0.58
-25.0 -6.0 1.0 0.52
10.0 1.0 -1.0 0.70
15.0 -6.0 -1.0 0.52
20.0 9.0 -1.0 1.09
35.0 4.0 -1.0 0.60
20.0 -6.0 -1.0 0.47
20.0 1.0 -1.0 0.93
0.0 -1.0 -1.0 1.13
25.0 4.0 1.0 1.40
-10.0 1.0 1.0 0.58
-35.0 1.0 1.0 0.72
-5.0 14.0 1.0 0.64
40.0 -16.0 -1.0 1.17
-20.0 4.0 1.0 0.66
-35.0 -6.0 -1.0 1.03
0.0 -11.0 -1.0 0.81
0.0 -6.0 -1.0 1.18
-5.0 -3.0 1.0 0.99
25.0 14.0 1.0 0.74
0.0 -16.0 -1.0 0.53
15.0 14.0 1.0 0.60
30.0 14.0 1.0 0.68
20.0 14.0 1.0 1.17
5.0 -6.0 -1.0 0.65
-10.0 -3.0 1.0 0.62
40.0 9.0 1.0 0.61
-10.0 -11.0 -1.0 0.63
35.0 -6.0 -1.0 0.63
20.0 -16.0 -1.0 0.62
0.0 4.0 1.0 0.64
-30.0 -11.0 -1.0 0.65
-45.0 -1.0 1.0 0.66
-45.0 4.0 1.0 0.71
-35.0 -3.0 1.0 0.80
-40.0 14.0 1.0 0.70
35.0 -1.0 1.0 1.13
-10.0 -6.0 1.0 0.87
-20.0 1.0 1.0 0.67
10.0 -16.0 -1.0 0.56
40.0 4.0 1.0 0.74
30.0 -3.0 1.0 0.82
-20.0 14.0 1.0 0.59
-30.0 14.0 1.0 0.60
-25.0 -16.0 -1.0 1.02
30.0 -11.0 1.0 0.62
25.0 -11.0 1.0 0.73
25.0 1.0 1.0 0.75
-45.0 -3.0 1.0 1.20
-35.0 -1.0 -1.0 1.64
-45.0 -16.0 -1.0 0.90
10.0 9.0 1.0 0.84
-30.0 -6.0 1.0 0.84
-25.0 9.0 1.0 0.81
-10.0 -1.0 1.0 1.04
-35.0 14.0 1.0 1.56
15.0 1.0 1.0 1.24
-20.0 -3.0 1.0 1.16
-30.0 1.0 1.0 1.26
25.0 -16.0 -1.0 1.33
-45.0 14.0 1.0 0.88
20.0 -3.0 1.0 0.83
-25.0 -3.0 1.0 1.05
35.0 9.0 1.0 0.77
-20.0 -1.0 1.0 1.05
-20.0 9.0 1.0 1.02
-5.0 1.0 1.0 0.85
-35.0 4.0 1.0 0.76
40.0 1.0 1.0 0.93
-15.0 -6.0 1.0 1.41
0.0 9.0 1.0 1.44
15.0 4.0 -1.0 1.78
5.0 -16.0 -1.0 0.70
20.0 -1.0 -1.0 0.62
-15.0 1.0 1.0 0.79
15.0 -1.0 -1.0 0.67
-10.0 -16.0 -1.0 0.58
25.0 -1.0 -1.0 0.87
-15.0 -1.0 1.0 0.71
-15.0 -16.0 -1.0 0.72
-15.0 -11.0 1.0 0.87
-45.0 1.0 1.0 0.68
40.0 -3.0 1.0 1.56
-5.0 9.0 1.0 0.61
40.0 -6.0 1.0 0.76
25.0 -3.0 1.0 0.81
-10.0 14.0 1.0 0.81
-40.0 -6.0 1.0 0.74
-10.0 4.0 1.0 1.13
-35.0 -11.0 1.0 0.86
5.0 -11.0 -1.0 0.70
35.0 14.0 1.0 0.65
35.0 4.0 1.0 0.85
10.0 4.0 -1.0 0.70
30.0 -16.0 -1.0 0.82
15.0 1.0 -1.0 0.53
-10.0 4.0 1.0 0.76
-20.0 14.0 1.0 0.51
20.0 -3.0 -1.0 0.69
-25.0 -6.0 1.0 0.58
-40.0 9.0 1.0 0.63
20.0 -1.0 -1.0 0.57
25.0 -3.0 -1.0 0.49
30.0 -11.0 -1.0 0.56
-10.0 1.0 1.0 0.56
5.0 -3.0 -1.0 0.61
5.0 -1.0 -1.0 0.62
-40.0 -1.0 -1.0 1.25
0.0 -3.0 -1.0 0.95
-10.0 14.0 1.0 0.52
35.0 -11.0 -1.0 0.60
-25.0 -11.0 1.0 0.58
-25.0 -16.0 1.0 1.04
-30.0 1.0 1.0 0.55
-35.0 1.0 1.0 0.62
-5.0 14.0 1.0 0.51
-10.0 -3.0 1.0 0.57
25.0 9.0 1.0 0.60
15.0 -16.0 -1.0 0.68
-35.0 -11.0 1.0 0.65
-5.0 -6.0 -1.0 0.64
-25.0 14.0 1.0 0.45
25.0 1.0 1.0 0.73
20.0 -6.0 -1.0 0.50
15.0 4.0 1.0 0.44
0.0 -16.0 -1.0 0.57
-20.0 -16.0 -1.0 0.76
25.0 -1.0 -1.0 0.60
15.0 -11.0 -1.0 0.52
30.0 -1.0 -1.0 0.92
-5.0 9.0 1.0 0.45
-35.0 14.0 1.0 0.56
20.0 -16.0 -1.0 0.54
-45.0 -6.0 -1.0 0.91
-40.0 4.0 1.0 0.43
-45.0 -16.0 -1.0 1.42
30.0 -3.0 1.0 0.58
35.0 -1.0 1.0 0.79
-20.0 -11.0 1.0 1.33
5.0 4.0 1.0 1.21
0.0 1.0 1.0 1.56
-30.0 -16.0 -1.0 1.34
-25.0 9.0 1.0 0.80
25.0 -11.0 -1.0 0.59
-10.0 -1.0 1.0 0.58
40.0 -6.0 -1.0 1.51
10.0 9.0 -1.0 1.56
5.0 1.0 -1.0 0.66
-15.0 9.0 1.0 0.65
-40.0 1.0 1.0 0.90
-5.0 -3.0 1.0 1.21
-15.0 -16.0 -1.0 1.40
0.0 14.0 1.0 0.53
-40.0 -3.0 1.0 0.49
-45.0 9.0 1.0 0.44
-5.0 -1.0 1.0 0.65
40.0 4.0 1.0 1.02
-40.0 14.0 1.0 0.48
15.0 -1.0 -1.0 0.67
15.0 14.0 1.0 1.11
30.0 1.0 1.0 1.29
25.0 -16.0 -1.0 1.02
-35.0 4.0 1.0 0.63
40.0 -11.0 1.0 0.77
-10.0 9.0 1.0 2.07
35.0 1.0 1.0 1.05
-40.0 -11.0 -1.0 0.61
-15.0 14.0 1.0 0.83
20.0 4.0 -1.0 0.56
-25.0 4.0 -1.0 1.10
-30.0 14.0 1.0 1.30
0.0 4.0 1.0 1.28
10.0 -16.0 -1.0 0.62
-10.0 -16.0 -1.0 0.60
-15.0 -6.0 1.0 0.92
-30.0 9.0 1.0 0.63
5.0 -11.0 -1.0 0.64
-5.0 1.0 1.0 0.60
0.0 -6.0 -1.0 0.54
30.0 4.0 1.0 1.61
-45.0 1.0 1.0 2.18
15.0 9.0 -1.0 1.04
-10.0 -6.0 1.0 1.11
15.0 -3.0 -1.0 0.71
-45.0 -3.0 -1.0 0.91
-30.0 4.0 1.0 0.99
15.0 -6.0 -1.0 1.82
-25.0 -1.0 1.0 0.69
-20.0 -6.0 -1.0 0.90
-20.0 -1.0 1.0 1.09
5.0 -16.0 -1.0 0.58
-15.0 -11.0 -1.0 1.55
40.0 9.0 1.0 0.65
20.0 14.0 1.0 2.17
-5.0 4.0 1.0 0.59
