Rod-and-frame experiment by Bart Alberts and Wim Verhagen, Sensorimotorlab Nijmegen 
Rod-and-frame task: a rod-and-frame stimulus is presented, and the participant has to indicate whether the rod is tilted counterclockwise (left arrow key, response=-1) or clockwise (right arrow key, response=1) with respect to the gravitational vertical.

subjectNr = 10;
nRepetitions = 10;
condition = tilt15;
location = v;
expDate = 2016_Feb_29_1436;
viewDistance_cm = 57;
20.0 -3.0 1.0 0.63
-5.0 -11.0 -1.0 0.64
5.0 -6.0 -1.0 0.46
10.0 9.0 1.0 0.59
40.0 -6.0 1.0 0.70
30.0 14.0 1.0 0.46
-5.0 -3.0 1.0 0.62
15.0 -16.0 -1.0 0.59
40.0 1.0 1.0 0.60
-40.0 14.0 1.0 0.44
10.0 -11.0 -1.0 0.55
-5.0 4.0 1.0 0.57
-40.0 -11.0 -1.0 0.48
-25.0 -1.0 1.0 0.40
-30.0 1.0 1.0 0.63
-40.0 -16.0 -1.0 0.51
30.0 -3.0 1.0 0.44
-10.0 -6.0 1.0 0.64
0.0 9.0 1.0 0.46
-25.0 9.0 1.0 0.51
30.0 -1.0 1.0 0.44
35.0 9.0 1.0 0.45
30.0 -6.0 1.0 0.68
-40.0 9.0 1.0 0.60
0.0 1.0 1.0 0.61
25.0 9.0 1.0 0.64
-5.0 1.0 1.0 0.46
10.0 -16.0 -1.0 0.83
10.0 -3.0 -1.0 0.48
-5.0 14.0 1.0 0.57
5.0 -11.0 -1.0 0.57
10.0 14.0 1.0 0.53
35.0 4.0 -1.0 0.42
-45.0 14.0 1.0 0.62
25.0 -3.0 -1.0 0.40
-15.0 9.0 1.0 0.44
-10.0 9.0 1.0 0.76
-40.0 -3.0 1.0 0.44
-30.0 -6.0 1.0 0.55
-45.0 -16.0 1.0 0.78
10.0 1.0 1.0 0.86
40.0 14.0 1.0 0.58
0.0 4.0 1.0 0.62
-5.0 -16.0 -1.0 0.67
-10.0 -11.0 -1.0 0.53
10.0 -11.0 -1.0 1.03
25.0 -11.0 -1.0 0.53
-45.0 -11.0 -1.0 0.40
-40.0 -11.0 -1.0 0.50
-15.0 -1.0 1.0 0.67
10.0 -6.0 -1.0 0.70
-45.0 -3.0 -1.0 0.78
-25.0 -6.0 -1.0 0.58
35.0 -6.0 -1.0 0.50
-35.0 -6.0 -1.0 0.67
-30.0 -16.0 -1.0 0.43
0.0 -16.0 -1.0 0.46
40.0 9.0 1.0 0.67
-25.0 14.0 1.0 0.44
0.0 -3.0 -1.0 0.68
-30.0 -1.0 1.0 1.03
20.0 -3.0 -1.0 1.23
20.0 -1.0 -1.0 0.60
15.0 9.0 1.0 1.34
-10.0 14.0 1.0 0.54
-20.0 -16.0 -1.0 0.97
40.0 1.0 1.0 1.15
-5.0 14.0 1.0 0.81
10.0 -1.0 -1.0 0.86
-10.0 4.0 1.0 0.62
-25.0 -11.0 1.0 0.85
-15.0 -3.0 1.0 0.57
5.0 1.0 1.0 0.69
-40.0 9.0 1.0 0.70
0.0 -1.0 -1.0 2.12
-35.0 -1.0 -1.0 0.72
25.0 4.0 -1.0 1.36
35.0 14.0 1.0 0.45
-20.0 -3.0 1.0 0.54
35.0 -1.0 1.0 0.63
15.0 -1.0 1.0 1.59
-35.0 1.0 1.0 0.53
-45.0 4.0 1.0 0.54
20.0 9.0 1.0 0.54
5.0 -6.0 -1.0 0.55
10.0 9.0 -1.0 1.37
15.0 14.0 1.0 0.65
-20.0 -6.0 1.0 0.79
30.0 -16.0 -1.0 0.78
25.0 -6.0 -1.0 0.62
-20.0 1.0 1.0 0.57
35.0 9.0 1.0 0.47
30.0 14.0 1.0 0.64
-40.0 -16.0 -1.0 0.69
15.0 -6.0 -1.0 0.53
-10.0 9.0 1.0 0.47
25.0 -16.0 -1.0 0.80
-20.0 -11.0 1.0 0.68
-10.0 -1.0 1.0 0.56
25.0 -1.0 1.0 0.83
30.0 1.0 -1.0 0.54
25.0 -3.0 1.0 0.49
-35.0 9.0 1.0 0.59
40.0 -16.0 -1.0 0.57
-35.0 -3.0 1.0 0.64
-25.0 4.0 1.0 0.65
-10.0 -6.0 1.0 1.26
15.0 -3.0 1.0 0.84
30.0 -3.0 1.0 1.63
-25.0 9.0 1.0 0.79
-5.0 -1.0 1.0 0.96
-45.0 -6.0 1.0 0.67
20.0 4.0 1.0 0.94
-45.0 14.0 1.0 0.61
-15.0 9.0 1.0 0.53
-35.0 -11.0 -1.0 0.94
-15.0 -16.0 -1.0 0.90
35.0 4.0 1.0 0.98
20.0 -11.0 -1.0 0.46
35.0 1.0 -1.0 0.71
40.0 -6.0 -1.0 0.50
-40.0 14.0 1.0 0.66
-20.0 4.0 1.0 0.84
10.0 -16.0 -1.0 0.83
25.0 14.0 1.0 1.50
-25.0 -16.0 -1.0 2.65
-40.0 4.0 1.0 1.05
-35.0 4.0 1.0 1.52
30.0 -1.0 1.0 0.75
-20.0 9.0 1.0 0.56
-35.0 14.0 1.0 0.49
-15.0 -6.0 -1.0 1.10
-15.0 -11.0 -1.0 1.65
20.0 1.0 -1.0 2.08
-5.0 -3.0 1.0 0.89
-40.0 1.0 -1.0 1.27
5.0 14.0 1.0 0.82
5.0 -1.0 -1.0 0.63
-45.0 1.0 -1.0 0.93
-30.0 1.0 -1.0 0.86
15.0 4.0 1.0 1.65
-5.0 -11.0 -1.0 0.68
-5.0 1.0 1.0 0.66
25.0 9.0 1.0 1.00
5.0 -16.0 -1.0 0.64
-20.0 14.0 1.0 0.62
10.0 14.0 1.0 0.50
0.0 14.0 1.0 0.47
-5.0 9.0 1.0 0.44
-40.0 -1.0 1.0 0.47
0.0 -11.0 -1.0 0.69
20.0 -16.0 -1.0 0.50
-20.0 -1.0 1.0 0.70
30.0 -6.0 1.0 0.82
40.0 -3.0 1.0 0.56
5.0 -3.0 -1.0 0.70
-30.0 9.0 1.0 1.04
-15.0 14.0 1.0 0.54
-25.0 1.0 1.0 0.53
-30.0 -3.0 1.0 1.00
20.0 -6.0 -1.0 1.52
15.0 -16.0 -1.0 0.40
30.0 4.0 1.0 0.85
-45.0 9.0 1.0 0.77
15.0 1.0 -1.0 0.87
-15.0 4.0 1.0 0.43
10.0 -3.0 -1.0 1.98
0.0 1.0 1.0 0.77
40.0 4.0 1.0 0.76
35.0 -11.0 -1.0 0.87
-10.0 1.0 1.0 0.58
-10.0 -16.0 -1.0 0.57
40.0 -11.0 -1.0 0.52
-30.0 4.0 1.0 0.55
-35.0 -16.0 -1.0 0.55
30.0 -11.0 -1.0 0.57
-25.0 -3.0 1.0 0.86
5.0 9.0 1.0 0.78
-5.0 -6.0 1.0 1.06
-25.0 -1.0 1.0 0.89
35.0 -16.0 1.0 4.08
40.0 -1.0 1.0 0.72
0.0 -6.0 -1.0 0.59
30.0 9.0 1.0 0.62
25.0 1.0 1.0 0.67
20.0 14.0 1.0 0.49
35.0 -3.0 1.0 0.74
0.0 9.0 1.0 0.42
-40.0 -6.0 -1.0 1.40
-15.0 1.0 1.0 0.57
-5.0 4.0 1.0 0.56
-30.0 -11.0 -1.0 0.61
5.0 4.0 -1.0 1.47
-45.0 -1.0 1.0 0.75
10.0 4.0 1.0 1.68
-30.0 14.0 1.0 0.53
15.0 -11.0 -1.0 0.61
-10.0 -3.0 1.0 0.63
5.0 -11.0 -1.0 1.04
-45.0 -11.0 -1.0 0.62
-35.0 -16.0 -1.0 0.46
-35.0 -1.0 -1.0 1.49
-30.0 -1.0 -1.0 0.59
-45.0 4.0 1.0 1.00
25.0 1.0 1.0 2.05
-45.0 -6.0 -1.0 0.73
-40.0 -11.0 -1.0 0.47
15.0 -1.0 1.0 2.13
25.0 -11.0 -1.0 0.57
25.0 14.0 1.0 0.57
-10.0 4.0 1.0 0.54
-15.0 9.0 1.0 0.48
10.0 4.0 1.0 1.31
25.0 -1.0 -1.0 1.06
0.0 4.0 1.0 0.62
-25.0 -6.0 1.0 0.90
10.0 -16.0 -1.0 0.55
-35.0 1.0 1.0 1.37
-15.0 -16.0 -1.0 0.51
15.0 -6.0 -1.0 0.65
-45.0 -1.0 -1.0 1.11
-45.0 -16.0 -1.0 0.54
20.0 -6.0 -1.0 0.69
35.0 -11.0 -1.0 0.44
40.0 -3.0 -1.0 0.68
40.0 -1.0 -1.0 0.77
10.0 1.0 1.0 2.13
-45.0 9.0 1.0 0.57
30.0 -16.0 -1.0 0.57
-35.0 4.0 1.0 0.78
35.0 -1.0 -1.0 0.89
-30.0 4.0 1.0 0.97
25.0 9.0 1.0 0.60
-35.0 -11.0 -1.0 0.65
-25.0 1.0 1.0 0.74
-5.0 14.0 1.0 0.77
-15.0 1.0 1.0 0.52
-20.0 -11.0 -1.0 0.93
0.0 -3.0 -1.0 0.62
25.0 -6.0 -1.0 1.41
-45.0 1.0 -1.0 1.21
-45.0 -3.0 -1.0 0.83
-5.0 -16.0 -1.0 0.71
-25.0 -3.0 1.0 1.36
40.0 -16.0 -1.0 0.69
15.0 4.0 1.0 1.19
-20.0 -3.0 1.0 0.79
30.0 14.0 1.0 0.61
5.0 -11.0 -1.0 0.68
35.0 14.0 1.0 0.90
15.0 14.0 1.0 0.61
20.0 14.0 1.0 1.67
-40.0 14.0 1.0 0.98
10.0 14.0 1.0 0.80
-20.0 4.0 1.0 0.61
-30.0 -16.0 -1.0 0.71
5.0 4.0 1.0 1.74
-25.0 4.0 1.0 0.76
-25.0 -16.0 -1.0 0.58
-20.0 -1.0 1.0 0.68
-5.0 -6.0 -1.0 0.64
-5.0 4.0 1.0 0.49
-35.0 9.0 1.0 0.77
15.0 -16.0 -1.0 0.55
30.0 -3.0 -1.0 0.80
35.0 9.0 1.0 0.49
-10.0 -6.0 1.0 0.91
0.0 -1.0 1.0 1.10
-5.0 1.0 1.0 0.93
30.0 1.0 1.0 0.82
-20.0 -6.0 1.0 0.58
25.0 -3.0 1.0 0.91
20.0 -1.0 1.0 0.48
-20.0 1.0 1.0 0.55
10.0 -1.0 1.0 0.71
10.0 9.0 1.0 0.56
-10.0 14.0 1.0 0.53
-40.0 -1.0 1.0 0.64
-30.0 9.0 1.0 0.47
0.0 1.0 1.0 0.80
20.0 -16.0 -1.0 0.71
0.0 -11.0 -1.0 0.63
5.0 14.0 1.0 0.86
25.0 4.0 1.0 1.53
-25.0 -1.0 1.0 0.57
-15.0 -3.0 1.0 0.57
-35.0 -6.0 1.0 0.83
10.0 -6.0 -1.0 0.50
0.0 14.0 1.0 0.67
-15.0 -6.0 1.0 1.42
-25.0 9.0 1.0 0.63
0.0 -6.0 -1.0 0.59
-10.0 1.0 1.0 0.66
35.0 -16.0 -1.0 0.49
-20.0 9.0 1.0 0.47
-30.0 -6.0 1.0 1.00
35.0 4.0 1.0 0.49
25.0 -16.0 -1.0 0.72
-5.0 -1.0 1.0 0.70
-20.0 -16.0 -1.0 1.24
0.0 9.0 1.0 0.67
40.0 1.0 1.0 1.50
-10.0 -16.0 -1.0 0.48
-20.0 14.0 1.0 0.61
-40.0 4.0 1.0 0.65
5.0 -3.0 -1.0 0.65
15.0 -3.0 -1.0 0.59
20.0 4.0 -1.0 0.67
40.0 -11.0 -1.0 0.59
5.0 -6.0 -1.0 0.42
5.0 1.0 -1.0 0.65
-30.0 -11.0 -1.0 0.87
40.0 -6.0 -1.0 0.60
-10.0 -1.0 1.0 0.64
-15.0 -1.0 1.0 0.58
10.0 -11.0 -1.0 0.66
-35.0 -3.0 1.0 0.66
-15.0 4.0 1.0 0.59
-30.0 14.0 1.0 0.50
-10.0 9.0 1.0 0.60
5.0 -16.0 -1.0 0.61
30.0 9.0 1.0 0.60
35.0 -6.0 -1.0 1.26
-10.0 -3.0 1.0 0.82
-15.0 -11.0 -1.0 1.34
-40.0 -6.0 1.0 0.96
-10.0 -11.0 -1.0 0.73
-5.0 9.0 1.0 0.50
-30.0 1.0 1.0 0.58
20.0 1.0 1.0 1.64
20.0 -3.0 1.0 1.13
30.0 -6.0 -1.0 1.23
40.0 9.0 1.0 0.61
35.0 1.0 1.0 0.69
30.0 -1.0 1.0 0.58
30.0 4.0 1.0 0.56
-5.0 -11.0 -1.0 0.63
30.0 -11.0 -1.0 0.65
-25.0 14.0 1.0 0.64
-30.0 -3.0 1.0 0.57
-40.0 -3.0 1.0 0.60
-5.0 -3.0 1.0 0.60
35.0 -3.0 1.0 0.54
-35.0 14.0 1.0 0.63
20.0 9.0 1.0 0.56
-40.0 9.0 1.0 0.65
5.0 -1.0 -1.0 0.65
0.0 -16.0 -1.0 0.43
-25.0 -11.0 -1.0 0.84
-40.0 1.0 1.0 1.00
-40.0 -16.0 -1.0 0.85
15.0 1.0 -1.0 0.86
20.0 -11.0 -1.0 0.64
15.0 9.0 1.0 0.68
40.0 4.0 1.0 0.64
5.0 9.0 1.0 0.79
40.0 14.0 1.0 0.93
10.0 -3.0 -1.0 0.75
-15.0 14.0 1.0 0.65
15.0 -11.0 -1.0 0.38
-45.0 14.0 1.0 0.53
-35.0 1.0 1.0 0.97
25.0 9.0 1.0 0.84
40.0 4.0 1.0 1.13
35.0 -3.0 1.0 1.05
5.0 14.0 1.0 0.55
25.0 -16.0 -1.0 0.60
20.0 4.0 -1.0 0.67
30.0 -11.0 -1.0 0.59
35.0 -6.0 -1.0 0.59
0.0 -16.0 -1.0 0.48
20.0 -6.0 -1.0 0.59
15.0 -16.0 -1.0 0.41
-40.0 -16.0 -1.0 0.56
25.0 -11.0 -1.0 0.51
-35.0 -3.0 -1.0 1.43
30.0 14.0 1.0 0.59
5.0 4.0 1.0 1.40
-20.0 4.0 1.0 0.54
-40.0 -3.0 1.0 0.45
30.0 1.0 1.0 0.53
-30.0 1.0 1.0 0.46
0.0 -3.0 -1.0 0.75
-35.0 -16.0 -1.0 0.73
10.0 9.0 1.0 0.71
-25.0 4.0 1.0 0.74
30.0 -16.0 -1.0 0.66
-5.0 -16.0 -1.0 0.57
-5.0 9.0 1.0 0.81
-5.0 1.0 1.0 0.66
15.0 14.0 1.0 0.96
-10.0 -11.0 -1.0 0.51
35.0 -11.0 -1.0 0.49
-15.0 4.0 1.0 0.64
25.0 4.0 1.0 0.92
40.0 -1.0 1.0 0.65
15.0 9.0 1.0 0.36
15.0 1.0 -1.0 1.03
30.0 9.0 1.0 0.70
25.0 -1.0 1.0 0.77
20.0 1.0 1.0 1.15
40.0 9.0 1.0 0.69
-25.0 -1.0 1.0 0.77
-20.0 -3.0 1.0 0.70
-15.0 -1.0 1.0 0.91
-25.0 14.0 1.0 0.91
-10.0 9.0 1.0 1.37
-40.0 14.0 1.0 0.97
-20.0 -1.0 1.0 0.65
5.0 1.0 1.0 0.86
-30.0 -11.0 1.0 0.79
-5.0 -3.0 1.0 1.71
-15.0 -16.0 -1.0 0.73
-35.0 9.0 1.0 1.53
-30.0 -3.0 1.0 0.93
-45.0 9.0 1.0 0.57
0.0 -11.0 -1.0 0.50
-30.0 -1.0 -1.0 1.33
20.0 -3.0 -1.0 0.62
-10.0 -3.0 1.0 0.53
10.0 14.0 1.0 0.50
-20.0 9.0 1.0 0.57
-30.0 4.0 1.0 0.67
-20.0 -6.0 1.0 0.65
-20.0 1.0 1.0 0.55
-10.0 -16.0 1.0 0.55
40.0 -16.0 -1.0 0.48
-30.0 14.0 1.0 0.62
-35.0 -6.0 -1.0 0.45
-40.0 -1.0 -1.0 0.80
10.0 -11.0 -1.0 0.59
20.0 -1.0 -1.0 0.55
-25.0 1.0 -1.0 0.64
-20.0 -11.0 -1.0 0.61
-35.0 -1.0 -1.0 0.78
5.0 -16.0 -1.0 0.74
-25.0 -6.0 1.0 0.88
40.0 14.0 1.0 0.70
-10.0 14.0 1.0 0.74
0.0 -6.0 -1.0 0.68
0.0 4.0 -1.0 1.46
10.0 -6.0 -1.0 0.59
-40.0 1.0 -1.0 1.71
20.0 -11.0 -1.0 0.49
10.0 -3.0 -1.0 0.53
5.0 -1.0 -1.0 0.72
25.0 14.0 1.0 0.72
-40.0 4.0 -1.0 1.43
-45.0 1.0 -1.0 0.95
-35.0 4.0 -1.0 1.14
-45.0 14.0 1.0 0.83
-10.0 1.0 1.0 0.53
-15.0 1.0 1.0 0.54
5.0 9.0 1.0 0.86
-20.0 14.0 1.0 0.54
-5.0 -6.0 1.0 0.43
-40.0 9.0 1.0 0.54
-25.0 -11.0 1.0 0.88
-45.0 -3.0 1.0 0.57
-15.0 9.0 1.0 1.27
-40.0 -11.0 -1.0 1.14
-10.0 -1.0 1.0 0.68
-45.0 -1.0 1.0 0.85
-25.0 -16.0 -1.0 0.77
-5.0 14.0 1.0 0.64
35.0 14.0 1.0 0.61
-15.0 -6.0 1.0 0.83
-5.0 4.0 1.0 0.87
15.0 -1.0 1.0 0.99
0.0 -1.0 1.0 0.87
0.0 1.0 1.0 1.82
40.0 -11.0 -1.0 0.73
15.0 -6.0 -1.0 0.53
30.0 -1.0 -1.0 0.79
-15.0 -11.0 -1.0 0.85
30.0 -6.0 -1.0 1.22
0.0 14.0 1.0 0.59
25.0 1.0 1.0 1.59
-35.0 -11.0 1.0 0.64
-45.0 -11.0 1.0 0.58
15.0 -3.0 1.0 0.63
-30.0 -6.0 1.0 0.71
-25.0 9.0 1.0 0.73
-15.0 14.0 1.0 0.55
40.0 -6.0 1.0 0.71
20.0 14.0 1.0 1.06
20.0 9.0 1.0 0.71
-45.0 4.0 1.0 0.70
30.0 -3.0 1.0 0.47
20.0 -16.0 -1.0 0.85
-20.0 -16.0 -1.0 0.67
10.0 4.0 1.0 1.41
-5.0 -11.0 -1.0 0.52
35.0 4.0 1.0 0.89
-25.0 -3.0 1.0 0.73
35.0 -16.0 -1.0 0.74
0.0 9.0 1.0 0.59
10.0 -16.0 -1.0 0.46
-45.0 -6.0 -1.0 1.51
35.0 -1.0 1.0 1.56
30.0 4.0 1.0 0.82
15.0 -11.0 -1.0 0.66
-35.0 14.0 1.0 0.67
-15.0 -3.0 1.0 0.83
-5.0 -1.0 1.0 1.39
25.0 -6.0 -1.0 0.79
40.0 -3.0 -1.0 0.74
35.0 9.0 1.0 0.56
5.0 -11.0 -1.0 0.58
-30.0 -16.0 -1.0 0.62
5.0 -3.0 -1.0 0.61
40.0 1.0 -1.0 0.93
-10.0 -6.0 -1.0 1.64
-30.0 9.0 1.0 0.57
35.0 1.0 1.0 0.90
-10.0 4.0 1.0 0.71
-40.0 -6.0 -1.0 1.11
15.0 4.0 -1.0 0.80
10.0 -1.0 -1.0 0.57
-45.0 -16.0 -1.0 0.54
5.0 -6.0 -1.0 0.50
25.0 -3.0 -1.0 0.71
10.0 1.0 1.0 2.37
-30.0 -3.0 1.0 2.20
20.0 -3.0 -1.0 12.73
30.0 1.0 1.0 2.39
0.0 -6.0 -1.0 0.94
5.0 -3.0 -1.0 1.02
30.0 9.0 1.0 2.48
25.0 -3.0 -1.0 1.52
-45.0 -16.0 -1.0 0.76
-5.0 -16.0 -1.0 0.67
30.0 14.0 1.0 0.97
-20.0 1.0 1.0 1.13
20.0 -1.0 -1.0 1.53
0.0 14.0 1.0 0.74
-40.0 -16.0 -1.0 0.83
-40.0 -3.0 -1.0 0.90
10.0 9.0 1.0 0.66
-25.0 -11.0 1.0 1.30
35.0 -3.0 1.0 0.93
30.0 -6.0 1.0 1.62
-40.0 -11.0 -1.0 1.03
-10.0 -3.0 1.0 1.01
0.0 -3.0 -1.0 1.10
40.0 -6.0 -1.0 1.04
35.0 -11.0 -1.0 0.72
-45.0 9.0 1.0 0.75
40.0 -16.0 -1.0 0.84
-10.0 4.0 1.0 0.71
-20.0 -6.0 1.0 0.70
5.0 -16.0 -1.0 0.59
15.0 1.0 -1.0 0.80
-25.0 1.0 1.0 0.68
-40.0 1.0 1.0 0.63
-15.0 -3.0 1.0 0.53
-30.0 4.0 1.0 0.69
5.0 14.0 1.0 0.59
-40.0 14.0 1.0 0.47
10.0 -1.0 -1.0 0.68
-10.0 -1.0 1.0 0.68
15.0 -11.0 -1.0 0.56
40.0 -11.0 -1.0 1.16
-40.0 4.0 1.0 0.90
-25.0 -6.0 -1.0 0.67
15.0 4.0 -1.0 0.63
40.0 -1.0 -1.0 1.63
35.0 1.0 1.0 0.96
-5.0 14.0 1.0 0.55
40.0 -3.0 1.0 1.25
-40.0 -6.0 -1.0 1.16
30.0 4.0 1.0 1.14
-5.0 -1.0 1.0 1.02
-20.0 -3.0 1.0 0.54
-10.0 -6.0 1.0 0.69
35.0 -1.0 1.0 0.98
15.0 -16.0 -1.0 0.84
25.0 -6.0 -1.0 0.62
20.0 -11.0 -1.0 0.60
-45.0 -11.0 -1.0 1.29
0.0 -16.0 -1.0 0.55
-25.0 4.0 1.0 0.64
35.0 4.0 1.0 0.57
-35.0 9.0 1.0 0.59
-20.0 9.0 1.0 0.52
10.0 -6.0 -1.0 0.67
-15.0 -11.0 -1.0 0.74
20.0 -16.0 -1.0 0.47
20.0 1.0 1.0 0.65
15.0 -6.0 -1.0 0.61
-25.0 9.0 1.0 0.61
-20.0 14.0 1.0 0.54
-10.0 14.0 1.0 0.69
-15.0 -16.0 -1.0 0.62
-35.0 -3.0 1.0 0.66
-15.0 1.0 1.0 0.58
-10.0 -16.0 -1.0 0.56
-15.0 9.0 1.0 0.51
-5.0 9.0 1.0 0.54
-5.0 4.0 1.0 0.49
-30.0 -1.0 1.0 0.70
35.0 9.0 1.0 0.78
-15.0 14.0 1.0 0.67
0.0 9.0 1.0 0.69
20.0 -6.0 -1.0 0.59
40.0 4.0 1.0 0.61
-40.0 -1.0 -1.0 1.38
25.0 -1.0 -1.0 0.56
-35.0 -6.0 -1.0 0.74
10.0 1.0 -1.0 1.28
-30.0 1.0 -1.0 1.02
25.0 4.0 1.0 1.08
-10.0 9.0 1.0 0.55
10.0 -11.0 -1.0 0.79
-10.0 1.0 1.0 0.66
-35.0 1.0 1.0 0.63
35.0 14.0 1.0 0.88
10.0 14.0 1.0 0.66
-35.0 -16.0 -1.0 2.06
-35.0 14.0 1.0 0.58
-5.0 1.0 1.0 0.96
5.0 -11.0 -1.0 0.64
-30.0 14.0 1.0 0.57
-45.0 1.0 1.0 0.81
-45.0 -1.0 1.0 0.56
-15.0 -6.0 1.0 0.69
0.0 1.0 1.0 0.72
-5.0 -11.0 -1.0 0.64
5.0 9.0 1.0 0.60
40.0 9.0 1.0 0.70
5.0 4.0 1.0 1.64
20.0 14.0 1.0 0.77
10.0 4.0 -1.0 0.69
40.0 14.0 1.0 0.83
0.0 -1.0 -1.0 0.93
-30.0 -6.0 1.0 0.93
15.0 9.0 1.0 0.64
30.0 -1.0 1.0 0.85
-30.0 -11.0 1.0 0.71
0.0 4.0 1.0 0.72
20.0 9.0 1.0 0.95
35.0 -6.0 -1.0 1.09
-25.0 -16.0 -1.0 2.07
-20.0 -11.0 1.0 0.80
5.0 -6.0 -1.0 0.76
-30.0 9.0 1.0 0.57
30.0 -3.0 -1.0 0.93
20.0 4.0 1.0 1.18
25.0 -11.0 -1.0 1.66
-35.0 -1.0 1.0 0.54
25.0 -16.0 -1.0 0.54
15.0 -3.0 1.0 0.73
-15.0 -1.0 1.0 0.76
0.0 -11.0 -1.0 0.58
-25.0 -3.0 1.0 0.77
-35.0 4.0 1.0 0.63
-45.0 4.0 1.0 0.56
-25.0 14.0 1.0 0.79
10.0 -16.0 -1.0 0.64
5.0 1.0 -1.0 0.84
-40.0 9.0 1.0 0.61
-15.0 4.0 1.0 0.62
-45.0 -6.0 1.0 1.07
25.0 1.0 -1.0 2.53
30.0 -11.0 -1.0 1.34
-20.0 -1.0 1.0 0.59
30.0 -16.0 -1.0 0.56
15.0 14.0 1.0 0.70
35.0 -16.0 -1.0 0.51
-35.0 -11.0 -1.0 0.74
-5.0 -3.0 -1.0 0.66
40.0 1.0 1.0 0.72
-45.0 -3.0 1.0 0.70
-20.0 4.0 1.0 0.58
-25.0 -1.0 1.0 0.44
-20.0 -16.0 -1.0 0.64
-30.0 -16.0 1.0 0.66
10.0 -3.0 -1.0 0.81
25.0 14.0 -1.0 1.01
-45.0 14.0 1.0 0.44
-10.0 -11.0 -1.0 0.58
15.0 -1.0 -1.0 0.63
25.0 9.0 -1.0 0.71
-5.0 -6.0 -1.0 0.64
5.0 -1.0 -1.0 0.50
10.0 -11.0 -1.0 0.46
5.0 -11.0 -1.0 0.38
-10.0 1.0 1.0 0.92
30.0 -6.0 1.0 1.66
-15.0 14.0 1.0 0.61
-35.0 14.0 1.0 0.53
-35.0 -1.0 1.0 0.46
-25.0 -16.0 -1.0 0.83
-30.0 14.0 1.0 0.57
25.0 14.0 1.0 0.67
-15.0 -3.0 1.0 0.71
-20.0 -16.0 -1.0 1.07
-25.0 9.0 1.0 0.50
-45.0 -16.0 -1.0 0.52
0.0 1.0 -1.0 0.90
-20.0 -11.0 -1.0 0.82
15.0 9.0 1.0 1.31
35.0 -1.0 1.0 1.07
-20.0 4.0 1.0 0.72
-40.0 -16.0 1.0 0.73
-20.0 -3.0 1.0 0.49
40.0 -1.0 1.0 0.49
40.0 1.0 1.0 0.42
-40.0 14.0 1.0 0.42
25.0 -11.0 -1.0 0.65
40.0 -16.0 1.0 1.32
30.0 -1.0 1.0 0.49
35.0 4.0 1.0 0.64
-45.0 1.0 1.0 0.76
-40.0 1.0 1.0 0.45
25.0 -16.0 1.0 0.71
20.0 9.0 1.0 0.91
-30.0 -1.0 1.0 1.64
5.0 -16.0 -1.0 0.70
15.0 4.0 -1.0 0.74
30.0 1.0 1.0 1.19
5.0 -6.0 -1.0 0.54
-45.0 14.0 1.0 0.83
5.0 1.0 -1.0 0.72
-30.0 -11.0 -1.0 0.60
-5.0 -16.0 -1.0 0.51
35.0 -3.0 1.0 1.37
30.0 14.0 1.0 1.25
-40.0 -3.0 -1.0 0.63
-10.0 -6.0 -1.0 0.69
-15.0 -1.0 1.0 0.65
40.0 -3.0 1.0 0.60
-35.0 -3.0 1.0 0.85
10.0 1.0 -1.0 0.59
-45.0 4.0 1.0 1.45
5.0 -3.0 -1.0 0.47
-45.0 -1.0 1.0 0.72
35.0 -11.0 -1.0 0.63
30.0 -16.0 1.0 1.99
-10.0 9.0 1.0 1.91
-5.0 1.0 1.0 0.70
0.0 4.0 1.0 0.46
15.0 -16.0 -1.0 0.66
-10.0 -3.0 1.0 0.65
15.0 -6.0 -1.0 0.61
5.0 4.0 1.0 1.05
0.0 -3.0 -1.0 5.96
-35.0 -6.0 -1.0 0.87
25.0 -1.0 1.0 1.10
10.0 -3.0 -1.0 0.74
20.0 4.0 1.0 0.74
40.0 4.0 1.0 0.68
20.0 -6.0 -1.0 0.85
-20.0 -6.0 1.0 0.59
20.0 -11.0 -1.0 0.68
-5.0 -3.0 1.0 0.59
-30.0 -3.0 1.0 0.56
15.0 -3.0 1.0 0.99
20.0 14.0 1.0 0.68
25.0 -6.0 1.0 0.87
-35.0 1.0 1.0 1.26
-25.0 -11.0 1.0 1.01
35.0 -6.0 1.0 0.60
-20.0 1.0 1.0 0.55
-10.0 4.0 1.0 0.45
-40.0 -6.0 1.0 0.80
25.0 1.0 1.0 0.53
10.0 -6.0 1.0 0.69
-15.0 1.0 1.0 0.61
35.0 1.0 1.0 0.45
40.0 -6.0 1.0 0.70
0.0 -16.0 -1.0 0.59
15.0 14.0 1.0 0.56
-25.0 14.0 1.0 0.54
-15.0 -11.0 -1.0 1.41
20.0 1.0 1.0 0.95
-45.0 -3.0 1.0 0.73
10.0 9.0 1.0 0.92
-15.0 4.0 1.0 0.53
10.0 4.0 1.0 0.77
0.0 -6.0 -1.0 0.73
0.0 14.0 1.0 0.84
-25.0 1.0 1.0 0.56
-40.0 -11.0 1.0 0.58
15.0 -1.0 1.0 0.74
35.0 9.0 1.0 0.52
5.0 9.0 1.0 0.57
-40.0 9.0 1.0 0.45
5.0 -1.0 -1.0 0.63
-30.0 1.0 1.0 0.56
0.0 -1.0 -1.0 1.24
