Rod-and-frame experiment by Bart Alberts and Wim Verhagen, Sensorimotorlab Nijmegen 
Rod-and-frame task: a rod-and-frame stimulus is presented, and the participant has to indicate whether the rod is tilted counterclockwise (left arrow key, response=-1) or clockwise (right arrow key, response=1) with respect to the gravitational vertical.

subjectNr = 12;
nRepetitions = 10;
condition = tilt15;
location = v;
expDate = 2016_Mar_22_1015;
viewDistance_cm = 57;
-35.0 5.0 1.0 1.17
-20.0 15.0 1.0 0.59
5.0 -10.0 -1.0 0.69
20.0 -2.0 -1.0 0.58
15.0 15.0 1.0 0.72
-25.0 -15.0 -1.0 0.59
15.0 2.0 -1.0 0.47
-15.0 5.0 -1.0 0.29
-15.0 -5.0 -1.0 1.15
-40.0 10.0 1.0 2.69
-25.0 5.0 1.0 2.00
35.0 -15.0 -1.0 0.69
20.0 0.0 -1.0 0.66
5.0 15.0 1.0 0.92
-40.0 -15.0 -1.0 1.12
25.0 -2.0 -1.0 1.53
-25.0 -5.0 -1.0 0.73
-10.0 -2.0 -1.0 0.68
15.0 -2.0 -1.0 0.55
-30.0 -10.0 -1.0 0.47
40.0 2.0 -1.0 0.90
-35.0 0.0 -1.0 0.53
-20.0 -15.0 -1.0 0.57
0.0 -15.0 -1.0 0.63
10.0 2.0 -1.0 0.45
-35.0 -5.0 -1.0 0.61
-15.0 2.0 -1.0 1.14
10.0 0.0 -1.0 0.45
10.0 -15.0 -1.0 0.32
30.0 15.0 1.0 2.00
40.0 5.0 1.0 1.91
-45.0 5.0 1.0 0.83
40.0 -10.0 -1.0 0.78
0.0 -10.0 -1.0 0.57
-30.0 10.0 1.0 1.34
30.0 -15.0 -1.0 0.77
5.0 10.0 1.0 1.37
-30.0 0.0 1.0 0.50
30.0 0.0 -1.0 1.00
25.0 10.0 -1.0 0.81
35.0 -10.0 -1.0 0.38
15.0 0.0 -1.0 0.44
40.0 -2.0 -1.0 0.34
20.0 10.0 1.0 2.43
-10.0 2.0 1.0 0.57
20.0 -5.0 -1.0 0.76
-25.0 -15.0 -1.0 0.43
30.0 0.0 -1.0 0.59
10.0 -5.0 -1.0 0.32
-10.0 15.0 1.0 0.78
-10.0 -5.0 -1.0 2.12
35.0 0.0 -1.0 0.49
-45.0 15.0 1.0 0.75
0.0 -10.0 -1.0 0.52
-10.0 5.0 1.0 0.75
-5.0 -10.0 -1.0 0.56
-5.0 2.0 1.0 0.75
5.0 2.0 1.0 2.86
-45.0 -5.0 -1.0 1.83
40.0 -2.0 -1.0 0.47
-35.0 5.0 1.0 1.13
-15.0 10.0 1.0 0.39
35.0 10.0 1.0 0.36
-35.0 2.0 1.0 0.59
-40.0 -10.0 -1.0 0.67
-30.0 -15.0 -1.0 0.27
25.0 0.0 -1.0 0.35
35.0 2.0 1.0 2.20
-5.0 -2.0 -1.0 2.73
-5.0 -15.0 -1.0 0.45
-15.0 -5.0 -1.0 0.30
10.0 -2.0 -1.0 0.49
-35.0 -5.0 -1.0 0.35
-30.0 -10.0 -1.0 0.38
35.0 -2.0 -1.0 0.33
-10.0 -2.0 -1.0 0.43
-5.0 10.0 1.0 0.84
-35.0 -10.0 -1.0 0.71
35.0 -10.0 -1.0 0.54
20.0 5.0 1.0 0.75
10.0 -15.0 -1.0 0.76
-15.0 15.0 1.0 0.57
-45.0 5.0 1.0 0.85
-25.0 -5.0 -1.0 0.66
-15.0 -2.0 -1.0 0.34
25.0 -2.0 -1.0 0.53
-35.0 0.0 -1.0 1.04
-40.0 10.0 1.0 0.85
-45.0 -10.0 -1.0 0.72
25.0 10.0 1.0 0.79
-20.0 -15.0 -1.0 0.61
-45.0 2.0 1.0 1.56
-25.0 -2.0 -1.0 2.90
15.0 0.0 -1.0 0.83
10.0 10.0 1.0 0.78
20.0 -2.0 -1.0 0.76
15.0 15.0 1.0 0.60
-45.0 0.0 -1.0 0.58
-5.0 0.0 -1.0 0.67
35.0 5.0 -1.0 0.40
5.0 5.0 1.0 1.49
-30.0 5.0 1.0 0.63
-20.0 -2.0 1.0 2.09
-45.0 -2.0 1.0 2.28
10.0 5.0 1.0 2.63
30.0 10.0 1.0 0.80
-40.0 0.0 -1.0 2.17
40.0 2.0 -1.0 3.42
-30.0 0.0 -1.0 1.41
-35.0 -15.0 -1.0 0.55
-5.0 15.0 1.0 0.82
-25.0 2.0 1.0 1.04
10.0 2.0 1.0 0.87
40.0 -15.0 -1.0 0.69
-10.0 -10.0 -1.0 0.39
-15.0 5.0 1.0 0.75
-20.0 -10.0 -1.0 0.66
5.0 -10.0 -1.0 0.75
0.0 2.0 -1.0 0.79
-20.0 0.0 -1.0 0.42
10.0 -10.0 -1.0 0.54
-40.0 2.0 -1.0 0.58
-25.0 0.0 -1.0 0.42
5.0 15.0 1.0 0.65
5.0 0.0 -1.0 0.95
-20.0 15.0 1.0 0.55
30.0 2.0 1.0 1.12
0.0 -15.0 -1.0 0.47
40.0 -5.0 -1.0 0.33
30.0 -5.0 -1.0 0.37
35.0 -15.0 -1.0 0.29
25.0 -5.0 -1.0 0.28
-25.0 10.0 1.0 0.87
30.0 -2.0 -1.0 1.34
-20.0 5.0 1.0 0.69
-5.0 5.0 1.0 0.79
40.0 0.0 1.0 0.73
-35.0 10.0 1.0 0.42
-40.0 -5.0 -1.0 0.78
-25.0 -10.0 -1.0 0.36
40.0 15.0 -1.0 0.27
10.0 0.0 1.0 0.53
35.0 15.0 1.0 1.27
15.0 2.0 1.0 0.32
-10.0 0.0 1.0 0.70
-40.0 15.0 1.0 0.42
15.0 10.0 1.0 0.28
-30.0 -2.0 -1.0 1.62
-10.0 -15.0 -1.0 0.44
20.0 2.0 -1.0 0.34
5.0 -15.0 -1.0 0.33
-40.0 -2.0 -1.0 0.36
0.0 15.0 1.0 1.82
-10.0 10.0 1.0 0.44
15.0 -10.0 -1.0 0.78
-45.0 -15.0 -1.0 0.34
-30.0 2.0 1.0 0.66
30.0 -10.0 -1.0 0.67
20.0 -10.0 -1.0 0.36
0.0 -2.0 -1.0 0.52
-45.0 10.0 -1.0 0.20
-30.0 -5.0 -1.0 1.29
20.0 -15.0 -1.0 0.68
-25.0 5.0 1.0 0.86
-30.0 10.0 1.0 0.50
-5.0 -5.0 1.0 1.76
-15.0 -15.0 -1.0 0.68
30.0 -15.0 -1.0 0.42
-20.0 10.0 1.0 1.11
0.0 0.0 1.0 1.15
-15.0 2.0 1.0 0.95
10.0 15.0 1.0 0.48
-35.0 -2.0 1.0 1.56
-30.0 15.0 1.0 0.73
40.0 10.0 1.0 0.63
5.0 -5.0 -1.0 0.66
35.0 -5.0 -1.0 0.38
25.0 -15.0 -1.0 0.30
-20.0 2.0 -1.0 0.69
40.0 5.0 -1.0 0.50
30.0 5.0 -1.0 0.32
25.0 15.0 1.0 1.21
-35.0 15.0 1.0 0.61
30.0 15.0 1.0 0.37
15.0 5.0 1.0 0.66
-20.0 -5.0 1.0 1.34
5.0 -2.0 -1.0 0.81
25.0 -10.0 -1.0 0.46
20.0 0.0 -1.0 0.36
-25.0 15.0 1.0 0.71
15.0 -15.0 -1.0 0.64
25.0 5.0 1.0 0.68
25.0 2.0 -1.0 0.88
0.0 5.0 1.0 1.60
-40.0 5.0 1.0 0.35
-15.0 -10.0 -1.0 0.65
15.0 -5.0 -1.0 0.41
15.0 -2.0 -1.0 0.34
0.0 10.0 1.0 0.87
20.0 15.0 1.0 0.44
-40.0 -15.0 -1.0 0.69
40.0 -10.0 -1.0 0.55
0.0 -5.0 -1.0 0.39
-15.0 0.0 -1.0 0.93
5.0 10.0 1.0 1.13
10.0 -5.0 -1.0 0.61
-5.0 15.0 1.0 0.59
0.0 -2.0 -1.0 0.53
-15.0 5.0 1.0 0.67
20.0 0.0 -1.0 0.65
20.0 -5.0 -1.0 0.39
0.0 -10.0 -1.0 0.31
-45.0 -10.0 -1.0 0.34
-35.0 -10.0 -1.0 0.29
30.0 10.0 1.0 0.92
-10.0 -5.0 -1.0 0.43
-45.0 10.0 1.0 0.82
-20.0 -2.0 -1.0 0.50
15.0 2.0 -1.0 0.49
-25.0 -10.0 -1.0 0.29
40.0 2.0 -1.0 0.26
-45.0 0.0 -1.0 0.36
10.0 -15.0 -1.0 0.36
35.0 -10.0 -1.0 0.32
40.0 15.0 1.0 1.38
5.0 -2.0 -1.0 0.59
-25.0 5.0 -1.0 1.59
25.0 -5.0 -1.0 0.65
40.0 -15.0 -1.0 0.59
20.0 -15.0 -1.0 0.50
-30.0 2.0 -1.0 0.64
-35.0 10.0 1.0 0.96
-15.0 2.0 1.0 1.35
5.0 -15.0 -1.0 0.70
30.0 -2.0 -1.0 0.59
10.0 0.0 -1.0 0.57
40.0 5.0 -1.0 0.45
35.0 0.0 -1.0 0.38
-45.0 -2.0 -1.0 0.32
-20.0 -5.0 -1.0 0.30
5.0 -5.0 -1.0 0.32
5.0 -10.0 -1.0 0.29
10.0 15.0 1.0 0.55
35.0 15.0 1.0 0.30
-30.0 -5.0 -1.0 0.68
-45.0 -15.0 -1.0 0.51
-30.0 -10.0 -1.0 0.34
-5.0 2.0 1.0 0.72
20.0 10.0 1.0 0.98
-20.0 15.0 1.0 0.36
-35.0 -15.0 -1.0 0.55
-20.0 10.0 1.0 0.61
10.0 -10.0 -1.0 0.37
-10.0 5.0 1.0 0.66
-10.0 -2.0 -1.0 1.52
15.0 -15.0 -1.0 0.40
10.0 10.0 1.0 0.58
-35.0 0.0 -1.0 0.74
-25.0 2.0 1.0 2.63
25.0 -2.0 -1.0 0.60
-10.0 -15.0 -1.0 0.39
-10.0 0.0 1.0 0.58
-25.0 -2.0 1.0 0.51
25.0 0.0 -1.0 0.57
0.0 10.0 1.0 0.76
-30.0 -15.0 -1.0 0.40
-30.0 0.0 1.0 1.56
-25.0 10.0 1.0 0.61
5.0 0.0 -1.0 1.90
-35.0 -2.0 -1.0 0.74
35.0 -5.0 -1.0 0.40
25.0 2.0 -1.0 0.31
-40.0 10.0 -1.0 0.22
25.0 -10.0 -1.0 0.69
-35.0 -5.0 -1.0 0.34
-35.0 5.0 -1.0 0.36
25.0 10.0 1.0 2.27
25.0 -15.0 -1.0 0.66
-15.0 15.0 1.0 0.52
35.0 2.0 1.0 0.54
-35.0 15.0 1.0 0.32
-40.0 -10.0 1.0 0.35
-5.0 10.0 1.0 0.69
-5.0 0.0 1.0 0.51
-20.0 -10.0 -1.0 0.57
-30.0 15.0 1.0 0.60
-40.0 15.0 1.0 0.57
-45.0 2.0 1.0 0.61
-45.0 5.0 1.0 0.71
-20.0 2.0 1.0 0.33
5.0 5.0 1.0 0.41
-25.0 -15.0 -1.0 0.60
15.0 15.0 1.0 0.67
10.0 -2.0 -1.0 0.59
-5.0 -10.0 -1.0 0.45
-25.0 0.0 -1.0 0.44
30.0 5.0 -1.0 1.90
-15.0 10.0 1.0 0.84
-5.0 -5.0 -1.0 0.67
-40.0 0.0 -1.0 0.64
40.0 -2.0 -1.0 0.40
-20.0 -15.0 -1.0 0.32
5.0 15.0 1.0 0.54
5.0 10.0 1.0 0.59
25.0 5.0 -1.0 0.96
10.0 2.0 -1.0 0.52
-5.0 -15.0 -1.0 0.38
20.0 5.0 -1.0 0.97
30.0 -15.0 -1.0 0.32
-5.0 5.0 1.0 0.67
40.0 0.0 -1.0 0.41
35.0 10.0 1.0 0.64
-15.0 -15.0 -1.0 0.32
-15.0 -2.0 -1.0 0.29
-10.0 15.0 1.0 0.62
-40.0 -15.0 -1.0 0.32
35.0 5.0 1.0 1.78
40.0 10.0 1.0 0.54
-45.0 -5.0 -1.0 1.25
-10.0 10.0 1.0 0.62
30.0 15.0 1.0 0.86
-35.0 2.0 1.0 0.64
30.0 2.0 -1.0 1.69
-30.0 10.0 1.0 0.85
-45.0 15.0 1.0 0.39
20.0 15.0 1.0 0.37
-40.0 -5.0 1.0 0.31
-5.0 -2.0 -1.0 1.13
20.0 -10.0 -1.0 0.36
-25.0 -5.0 -1.0 0.58
5.0 2.0 -1.0 0.37
0.0 15.0 1.0 0.75
40.0 -10.0 -1.0 0.57
40.0 -5.0 -1.0 0.34
10.0 5.0 -1.0 1.00
-30.0 5.0 -1.0 0.34
0.0 5.0 -1.0 0.29
30.0 0.0 -1.0 0.34
30.0 -5.0 -1.0 0.30
0.0 -5.0 -1.0 0.27
-15.0 -5.0 -1.0 0.34
0.0 2.0 -1.0 0.30
-30.0 -2.0 -1.0 0.65
15.0 -10.0 -1.0 0.35
30.0 -10.0 -1.0 0.30
15.0 -5.0 -1.0 0.32
35.0 -15.0 -1.0 0.29
-40.0 2.0 -1.0 0.32
-20.0 5.0 -1.0 0.34
20.0 2.0 -1.0 0.37
35.0 -2.0 -1.0 0.36
-15.0 -10.0 -1.0 0.33
-20.0 0.0 -1.0 0.16
-15.0 0.0 -1.0 0.43
-10.0 -10.0 -1.0 0.40
15.0 -2.0 -1.0 0.49
20.0 -2.0 -1.0 0.36
-25.0 15.0 1.0 1.06
0.0 0.0 1.0 1.04
-10.0 2.0 1.0 0.48
-40.0 5.0 1.0 0.39
-40.0 -2.0 1.0 0.95
15.0 0.0 -1.0 0.70
25.0 15.0 1.0 1.14
0.0 -15.0 -1.0 0.40
15.0 10.0 1.0 1.02
15.0 5.0 -1.0 0.71
-35.0 2.0 -1.0 0.58
25.0 -15.0 -1.0 0.41
-40.0 -15.0 -1.0 0.31
-35.0 0.0 -1.0 0.56
-15.0 10.0 1.0 1.21
0.0 5.0 1.0 1.07
5.0 -10.0 -1.0 0.78
35.0 -5.0 -1.0 0.42
-10.0 -10.0 -1.0 0.29
-25.0 15.0 -1.0 0.11
-30.0 -15.0 -1.0 0.77
-25.0 -5.0 -1.0 0.33
-10.0 -15.0 -1.0 0.30
-5.0 2.0 -1.0 0.35
-45.0 10.0 1.0 0.50
-15.0 -5.0 1.0 0.26
5.0 -15.0 -1.0 0.73
25.0 5.0 1.0 1.09
-25.0 0.0 1.0 0.89
-35.0 -15.0 -1.0 0.64
40.0 2.0 1.0 1.04
-5.0 0.0 1.0 0.68
-5.0 -10.0 -1.0 0.68
25.0 -5.0 -1.0 0.66
-25.0 -15.0 -1.0 0.37
-35.0 -5.0 -1.0 0.37
35.0 -15.0 -1.0 0.45
-30.0 -2.0 1.0 0.99
20.0 10.0 1.0 0.33
-15.0 -2.0 1.0 0.36
0.0 -10.0 -1.0 0.68
10.0 -15.0 -1.0 0.46
-45.0 5.0 1.0 0.88
20.0 5.0 1.0 0.72
-40.0 -5.0 -1.0 0.69
15.0 -10.0 -1.0 0.44
-30.0 0.0 -1.0 0.90
-45.0 15.0 1.0 0.64
20.0 0.0 -1.0 0.61
-30.0 2.0 -1.0 0.38
-25.0 -10.0 -1.0 0.51
15.0 0.0 -1.0 0.35
-35.0 5.0 -1.0 0.33
0.0 -15.0 -1.0 0.34
20.0 -15.0 -1.0 0.29
-40.0 0.0 -1.0 0.35
-20.0 -15.0 -1.0 0.34
-20.0 2.0 -1.0 0.35
35.0 2.0 -1.0 0.38
-15.0 -10.0 -1.0 0.36
5.0 15.0 1.0 0.87
-10.0 0.0 -1.0 1.50
10.0 -2.0 -1.0 0.40
-5.0 -5.0 -1.0 0.57
25.0 15.0 1.0 1.28
40.0 15.0 1.0 0.48
15.0 -15.0 -1.0 0.64
20.0 -10.0 -1.0 0.39
5.0 2.0 -1.0 1.18
40.0 5.0 -1.0 0.44
-45.0 0.0 -1.0 0.35
-5.0 -2.0 -1.0 0.27
30.0 -2.0 -1.0 0.44
-15.0 0.0 -1.0 0.31
15.0 10.0 -1.0 0.09
0.0 2.0 -1.0 0.65
-30.0 -5.0 -1.0 0.28
25.0 -10.0 -1.0 0.29
-15.0 15.0 1.0 1.71
35.0 15.0 1.0 0.21
30.0 -5.0 -1.0 0.78
0.0 -5.0 -1.0 0.42
35.0 -2.0 -1.0 0.40
-10.0 -2.0 -1.0 0.34
-40.0 10.0 -1.0 0.34
-5.0 15.0 1.0 0.41
40.0 -10.0 -1.0 0.70
5.0 10.0 1.0 0.63
-20.0 -5.0 -1.0 0.70
40.0 -2.0 -1.0 0.53
-5.0 5.0 1.0 1.02
-10.0 2.0 -1.0 1.07
-35.0 -10.0 -1.0 0.34
35.0 0.0 -1.0 0.32
25.0 0.0 -1.0 0.39
20.0 2.0 -1.0 0.35
10.0 10.0 1.0 0.88
-20.0 5.0 1.0 0.53
-35.0 10.0 1.0 0.46
-10.0 10.0 1.0 0.44
-45.0 2.0 1.0 0.41
20.0 15.0 1.0 0.96
30.0 -10.0 -1.0 0.95
-10.0 5.0 1.0 0.88
40.0 -15.0 -1.0 0.63
30.0 15.0 1.0 0.71
10.0 15.0 1.0 0.52
-20.0 15.0 1.0 0.40
-40.0 -2.0 -1.0 0.80
30.0 5.0 -1.0 0.74
-30.0 15.0 1.0 0.81
-30.0 10.0 1.0 0.62
-30.0 -10.0 -1.0 0.74
-15.0 5.0 1.0 1.39
30.0 10.0 1.0 0.79
15.0 15.0 1.0 0.66
-45.0 -5.0 -1.0 0.70
0.0 0.0 -1.0 0.46
-40.0 5.0 -1.0 0.46
25.0 -2.0 -1.0 0.59
30.0 2.0 -1.0 0.80
-20.0 10.0 1.0 0.77
-40.0 2.0 -1.0 0.75
0.0 -2.0 -1.0 0.80
-35.0 -2.0 -1.0 0.68
40.0 0.0 -1.0 0.38
20.0 -2.0 -1.0 0.32
-25.0 5.0 -1.0 0.64
10.0 0.0 -1.0 0.40
35.0 5.0 -1.0 0.38
-20.0 -10.0 -1.0 0.76
-25.0 -2.0 -1.0 0.38
40.0 -5.0 -1.0 0.37
30.0 -15.0 -1.0 0.35
30.0 0.0 -1.0 0.64
-30.0 5.0 1.0 1.83
-40.0 15.0 1.0 0.40
-5.0 -15.0 -1.0 0.62
-25.0 2.0 -1.0 1.12
5.0 -2.0 -1.0 0.43
-15.0 -15.0 -1.0 0.33
-45.0 -10.0 -1.0 0.31
-10.0 15.0 1.0 0.83
10.0 2.0 -1.0 0.85
-5.0 10.0 1.0 1.29
15.0 -2.0 -1.0 0.58
-45.0 -15.0 -1.0 0.50
-20.0 0.0 -1.0 0.98
-40.0 -10.0 -1.0 0.38
5.0 5.0 1.0 2.33
-15.0 2.0 1.0 0.89
-25.0 10.0 1.0 0.56
20.0 -5.0 -1.0 0.73
25.0 2.0 -1.0 0.40
-35.0 15.0 1.0 0.75
15.0 5.0 -1.0 2.36
-45.0 -2.0 -1.0 0.48
15.0 -5.0 -1.0 0.44
10.0 -10.0 -1.0 0.40
25.0 10.0 1.0 1.12
40.0 10.0 1.0 0.48
10.0 5.0 1.0 2.36
5.0 0.0 -1.0 2.98
0.0 10.0 1.0 0.83
15.0 2.0 -1.0 0.72
-20.0 -2.0 -1.0 0.29
0.0 15.0 1.0 0.52
5.0 -5.0 -1.0 0.37
-10.0 -5.0 -1.0 0.44
35.0 10.0 -1.0 0.75
35.0 -10.0 -1.0 0.46
10.0 -5.0 -1.0 0.98
-30.0 10.0 1.0 0.95
30.0 -10.0 -1.0 0.59
-15.0 5.0 -1.0 0.96
40.0 -5.0 -1.0 0.35
-5.0 2.0 -1.0 0.26
5.0 -2.0 -1.0 0.29
-30.0 15.0 1.0 0.75
25.0 -15.0 -1.0 0.53
-35.0 -2.0 -1.0 0.42
5.0 10.0 1.0 0.61
-20.0 15.0 1.0 0.74
20.0 5.0 -1.0 0.69
15.0 5.0 -1.0 0.44
15.0 -15.0 -1.0 0.35
-35.0 0.0 -1.0 0.30
40.0 10.0 1.0 1.09
0.0 10.0 1.0 0.40
35.0 -2.0 -1.0 0.58
-45.0 10.0 -1.0 0.38
-15.0 0.0 -1.0 0.77
10.0 10.0 1.0 0.48
10.0 -2.0 -1.0 0.69
-35.0 -5.0 -1.0 0.41
-15.0 -5.0 -1.0 0.34
-25.0 5.0 -1.0 0.92
-20.0 -5.0 -1.0 0.36
25.0 15.0 1.0 0.57
-25.0 -5.0 -1.0 0.41
40.0 -10.0 -1.0 0.53
-40.0 5.0 1.0 0.81
-20.0 -10.0 -1.0 0.35
0.0 2.0 -1.0 0.35
-20.0 0.0 -1.0 0.42
30.0 2.0 -1.0 0.27
-40.0 -2.0 -1.0 0.22
-25.0 -10.0 -1.0 0.26
-30.0 -5.0 -1.0 0.27
-5.0 5.0 -1.0 0.31
-20.0 -15.0 -1.0 0.57
35.0 -10.0 -1.0 0.31
30.0 -15.0 -1.0 0.28
-35.0 15.0 1.0 0.67
-35.0 5.0 1.0 0.88
-20.0 10.0 1.0 0.31
20.0 0.0 -1.0 2.22
35.0 5.0 1.0 0.71
30.0 -2.0 -1.0 0.26
0.0 15.0 1.0 0.54
15.0 10.0 1.0 0.79
40.0 0.0 -1.0 0.32
-45.0 -5.0 -1.0 0.32
-5.0 -10.0 -1.0 0.27
20.0 -5.0 -1.0 0.31
5.0 15.0 1.0 0.59
25.0 2.0 -1.0 0.60
20.0 10.0 1.0 0.91
0.0 5.0 1.0 0.79
40.0 15.0 1.0 0.45
-25.0 2.0 -1.0 0.55
-15.0 2.0 1.0 1.25
-15.0 15.0 1.0 0.97
10.0 -10.0 -1.0 0.64
10.0 -5.0 -1.0 0.37
20.0 -10.0 -1.0 0.37
0.0 -10.0 -1.0 0.34
40.0 5.0 -1.0 0.31
-20.0 5.0 1.0 0.32
-35.0 10.0 1.0 0.40
-15.0 -10.0 -1.0 1.28
-45.0 2.0 -1.0 1.26
-5.0 -15.0 -1.0 0.53
25.0 10.0 -1.0 0.83
-5.0 15.0 1.0 0.54
5.0 -5.0 -1.0 0.72
15.0 -2.0 -1.0 0.65
5.0 5.0 1.0 0.64
-15.0 10.0 1.0 0.44
15.0 -10.0 -1.0 0.55
25.0 0.0 -1.0 0.87
30.0 5.0 -1.0 0.68
-25.0 0.0 -1.0 0.70
10.0 -15.0 -1.0 0.46
35.0 -15.0 -1.0 0.29
-10.0 -5.0 -1.0 0.46
-40.0 0.0 -1.0 0.32
40.0 -15.0 -1.0 0.32
10.0 2.0 -1.0 0.23
-40.0 15.0 -1.0 0.32
35.0 10.0 1.0 0.28
-45.0 0.0 99.0 0.16
20.0 2.0 -1.0 0.33
-40.0 -15.0 -1.0 0.32
-40.0 10.0 1.0 0.81
0.0 0.0 1.0 0.63
5.0 -15.0 -1.0 0.66
-35.0 2.0 -1.0 0.50
35.0 2.0 -1.0 0.60
-45.0 15.0 1.0 0.70
-10.0 15.0 1.0 0.39
-35.0 -15.0 -1.0 0.60
-5.0 -5.0 -1.0 0.33
-10.0 -2.0 -1.0 1.06
10.0 15.0 1.0 0.60
15.0 2.0 -1.0 0.66
30.0 15.0 1.0 0.57
35.0 15.0 1.0 0.57
-30.0 0.0 1.0 0.71
-45.0 -10.0 -1.0 0.59
-40.0 -5.0 -1.0 0.44
-20.0 -2.0 -1.0 0.31
-25.0 -15.0 -1.0 0.28
10.0 0.0 -1.0 0.38
-30.0 -2.0 -1.0 0.35
-35.0 -10.0 -1.0 0.25
15.0 -5.0 -1.0 0.13
35.0 0.0 -1.0 0.28
-10.0 10.0 -1.0 0.11
30.0 -5.0 -1.0 0.99
15.0 15.0 1.0 0.66
-45.0 -2.0 -1.0 0.57
-5.0 10.0 1.0 0.88
-25.0 -2.0 -1.0 0.34
-5.0 -2.0 -1.0 0.51
-40.0 2.0 -1.0 0.47
-30.0 5.0 1.0 1.01
5.0 2.0 1.0 0.84
5.0 0.0 1.0 0.60
-10.0 2.0 1.0 0.42
40.0 -2.0 1.0 0.32
25.0 -2.0 1.0 0.50
-10.0 -15.0 -1.0 0.66
30.0 0.0 -1.0 0.58
-10.0 -10.0 -1.0 0.38
5.0 -10.0 -1.0 0.39
-40.0 -10.0 -1.0 0.29
-15.0 -15.0 -1.0 0.28
-5.0 0.0 1.0 1.09
-30.0 2.0 1.0 0.44
-25.0 10.0 1.0 0.24
-45.0 -15.0 1.0 0.06
-15.0 -2.0 -1.0 0.37
15.0 0.0 -1.0 0.61
-30.0 -10.0 -1.0 0.32
20.0 15.0 1.0 0.64
20.0 -15.0 -1.0 0.66
-45.0 5.0 1.0 1.47
35.0 -5.0 -1.0 1.01
25.0 5.0 -1.0 0.87
25.0 -10.0 -1.0 0.72
30.0 10.0 1.0 0.79
-30.0 -15.0 -1.0 0.51
-10.0 0.0 1.0 0.96
10.0 5.0 1.0 0.89
-10.0 5.0 1.0 0.47
0.0 -15.0 -1.0 0.55
20.0 -2.0 -1.0 0.42
0.0 -2.0 -1.0 0.32
-25.0 15.0 1.0 0.64
-20.0 2.0 1.0 0.79
25.0 -5.0 -1.0 0.55
0.0 -5.0 -1.0 0.36
40.0 2.0 -1.0 0.44
-20.0 10.0 1.0 0.63
-35.0 10.0 1.0 0.41
10.0 15.0 1.0 0.39
0.0 -2.0 -1.0 0.61
15.0 15.0 1.0 0.70
-10.0 -10.0 -1.0 0.68
30.0 10.0 1.0 0.77
10.0 -5.0 -1.0 0.56
-5.0 -5.0 -1.0 0.41
-10.0 5.0 1.0 0.69
-35.0 2.0 1.0 0.37
-30.0 -5.0 1.0 0.33
30.0 -2.0 -1.0 0.27
-5.0 -10.0 -1.0 0.36
25.0 -5.0 -1.0 0.39
40.0 5.0 1.0 0.92
-20.0 -5.0 -1.0 0.67
-10.0 -2.0 -1.0 0.30
20.0 -15.0 -1.0 0.33
35.0 -5.0 -1.0 0.32
-40.0 -15.0 -1.0 0.30
0.0 0.0 -1.0 1.36
20.0 10.0 1.0 1.31
-15.0 -2.0 1.0 0.89
-40.0 0.0 -1.0 1.67
20.0 -5.0 -1.0 0.43
-30.0 -15.0 -1.0 0.37
-20.0 2.0 -1.0 1.91
15.0 -2.0 -1.0 0.74
35.0 10.0 1.0 0.83
5.0 15.0 1.0 0.37
20.0 -10.0 -1.0 0.70
5.0 0.0 -1.0 0.60
-35.0 15.0 1.0 0.73
-5.0 2.0 1.0 0.95
5.0 -5.0 -1.0 0.65
-25.0 10.0 1.0 0.73
-45.0 -10.0 -1.0 0.53
10.0 -10.0 -1.0 0.60
-20.0 0.0 -1.0 1.02
40.0 -10.0 -1.0 0.55
-40.0 2.0 -1.0 1.25
0.0 -5.0 -1.0 0.58
10.0 5.0 -1.0 1.11
10.0 2.0 -1.0 0.60
0.0 2.0 -1.0 0.49
25.0 5.0 -1.0 0.46
-20.0 -10.0 -1.0 0.39
15.0 0.0 -1.0 0.36
-35.0 -15.0 -1.0 0.36
-15.0 -15.0 -1.0 0.42
30.0 5.0 -1.0 0.91
35.0 5.0 -1.0 0.60
10.0 -15.0 -1.0 0.49
40.0 2.0 -1.0 0.81
-15.0 -5.0 -1.0 0.67
25.0 -15.0 -1.0 0.40
30.0 -15.0 -1.0 0.38
-25.0 0.0 -1.0 0.76
-5.0 0.0 -1.0 0.69
-25.0 15.0 -1.0 0.96
-5.0 5.0 -1.0 1.04
-5.0 10.0 -1.0 0.68
-20.0 15.0 -1.0 0.48
20.0 2.0 -1.0 2.49
15.0 -10.0 -1.0 0.34
-30.0 5.0 1.0 1.07
0.0 15.0 1.0 0.43
-10.0 2.0 1.0 0.70
5.0 -15.0 -1.0 0.70
-35.0 -10.0 -1.0 0.35
-15.0 15.0 1.0 0.61
40.0 -15.0 -1.0 0.67
35.0 0.0 -1.0 0.49
-45.0 0.0 -1.0 0.33
35.0 -2.0 -1.0 0.35
35.0 15.0 1.0 0.72
-20.0 -15.0 -1.0 0.84
-25.0 -5.0 -1.0 2.04
-30.0 0.0 1.0 0.73
-35.0 -2.0 1.0 0.47
-40.0 -10.0 1.0 1.59
15.0 10.0 1.0 1.92
40.0 -2.0 1.0 0.51
-25.0 5.0 1.0 0.42
15.0 -5.0 -1.0 0.87
40.0 10.0 1.0 0.76
-5.0 -15.0 -1.0 0.72
-15.0 -10.0 -1.0 0.39
-20.0 -2.0 1.0 0.93
-15.0 10.0 1.0 0.35
0.0 10.0 1.0 0.42
0.0 -15.0 -1.0 0.66
